accelerometer (x),accelerometer (y),accelerometer (z),magnetometer (x),magnetometer (y),magnetometer (z)
-0.004392818302258975,-0.0030408212985922733,-9.868338156360299,-0.012698540464043617,-0.21652263402938843,0.42909160256385803
-0.004392818302258975,-0.0030408212985922733,-9.868338156360299,-0.012698540464043617,-0.21652263402938843,0.42909160256385803
-0.0038797317999878234,-0.00281034081217655,-9.871489117728684,-0.011887319386005402,-0.2163509726524353,0.42902156710624695
-0.0038797317999878234,-0.00281034081217655,-9.871489117728684,-0.011887319386005402,-0.2163509726524353,0.42902156710624695
-0.00407586361707397,-0.002489587893934628,-9.86891316838827,-0.012149232439696789,-0.2171713411808014,0.42866289615631104
-0.00407586361707397,-0.002489587893934628,-9.86891316838827,-0.012149232439696789,-0.2171713411808014,0.42866289615631104
-0.0034031784374673195,-0.002287251393012331,-9.866757840855696,-0.012812124565243721,-0.21633628010749817,0.4293607473373413
-0.0034031784374673195,-0.002287251393012331,-9.866757840855696,-0.012812124565243721,-0.21633628010749817,0.4293607473373413
-0.0032618632392971292,-0.0021232119899202333,-9.863540168997238,-0.011309947818517685,-0.2152543067932129,0.42961201071739197
-0.0032618632392971292,-0.0021232119899202333,-9.863540168997238,-0.011309947818517685,-0.2152543067932129,0.42961201071739197
-0.003398884586050525,-0.0020501909355454513,-9.86088201659596,-0.012710275128483772,-0.2154308706521988,0.4295992851257324
-0.003398884586050525,-0.0020501909355454513,-9.86088201659596,-0.012710275128483772,-0.2154308706521988,0.4295992851257324
-0.0033802139765972336,-0.001812100123564524,-9.857809172022264,-0.014655165374279022,-0.21552984416484833,0.4294694662094116
-0.0033802139765972336,-0.001812100123564524,-9.857809172022264,-0.014655165374279022,-0.21552984416484833,0.4294694662094116
-0.002963892058194351,-0.0014880683807185454,-9.855014996380135,-0.0113729452714324,-0.216694638133049,0.4290003478527069
-0.002963892058194351,-0.0014880683807185454,-9.855014996380135,-0.0113729452714324,-0.216694638133049,0.4290003478527069
-0.0028310673336679865,-0.0007637670677918796,-9.852857346155243,-0.011067640036344528,-0.21660242974758148,0.4290512204170227
-0.0028310673336679865,-0.0007637670677918796,-9.852857346155243,-0.011067640036344528,-0.21660242974758148,0.4290512204170227
-0.0028023403790625803,-0.0011351725666391525,-9.846764809963203,-0.015282020904123783,-0.2147551327943802,0.4297800362110138
-0.0028023403790625803,-0.0011351725666391525,-9.846764809963203,-0.015282020904123783,-0.2147551327943802,0.4297800362110138
-0.0027832852830917865,-0.0015824235036456871,-9.846283049109818,-0.011810301803052425,-0.2155139148235321,0.4294429123401642
-0.0027832852830917865,-0.0015824235036456871,-9.846283049109818,-0.011810301803052425,-0.2155139148235321,0.4294429123401642
-0.0024925194454848434,-0.0019257040081431542,-9.792162360933501,-0.010761654004454613,-0.21639496088027954,0.4291442036628723
-0.0024925194454848434,-0.0019257040081431542,-9.792162360933501,-0.010761654004454613,-0.21639496088027954,0.4291442036628723
-0.002505846083595274,-0.0015199849265425968,-9.760075919904038,-0.012244539335370064,-0.21560260653495789,0.42954081296920776
-0.002505846083595274,-0.0015199849265425968,-9.760075919904038,-0.012244539335370064,-0.21560260653495789,0.42954081296920776
-0.0029525769941878537,-0.0015747811697464772,-9.73546762409194,-0.015101642347872257,-0.21639953553676605,0.42916062474250793
-0.0029525769941878537,-0.0015747811697464772,-9.73546762409194,-0.015101642347872257,-0.21639953553676605,0.42916062474250793
-0.002639124390555283,-0.0020516830359811095,-9.720990147046889,-0.012919836677610874,-0.21693827211856842,0.42879658937454224
-0.002639124390555283,-0.0020516830359811095,-9.720990147046889,-0.012919836677610874,-0.21693827211856842,0.42879658937454224
-0.002308320277402021,-0.0022099446189198673,-9.713813368042322,-0.012913276441395283,-0.2169603556394577,0.4289321303367615
-0.002308320277402021,-0.0022099446189198673,-9.713813368042322,-0.012913276441395283,-0.2169603556394577,0.4289321303367615
-0.009832753449475524,0.000303415332217605,-9.708199632547311,0.05199231579899788,-0.0720277950167656,0.4722679555416107
-0.009832753449475524,0.000303415332217605,-9.708199632547311,0.05199231579899788,-0.0720277950167656,0.4722679555416107
-0.03328573507498302,-0.001321885692297805,-9.715683203700095,0.02331249602138996,-0.08416364341974258,0.47281613945961
-0.03328573507498302,-0.001321885692297805,-9.715683203700095,0.02331249602138996,-0.08416364341974258,0.47281613945961
