accelerometer (x),accelerometer (y),accelerometer (z)
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
-0.014987603376562292,-0.05583276477634408,-9.806401319604664
