accelerometer (x),accelerometer (y),accelerometer (z)
-0.015938267048594572,-0.056475761020736696,-9.80979494789239
-0.015986668889257555,-0.05645389745355768,-9.809083645394411
-0.015909467667999777,-0.05647885862314613,-9.808557437227039
-0.01588977966865528,-0.056519241098966916,-9.808303576438906
-0.0159616493008437,-0.05647730680034821,-9.808528383132174
-0.01605484602040879,-0.056399051429917434,-9.809493362506945
-0.01607609727745219,-0.056406128360598405,-9.8101067360646
-0.01601674925848657,-0.05644545648170653,-9.81003144530116
-0.015946092677977343,-0.05643355135357788,-9.809542541035936
-0.01584376688706427,-0.05641344685250567,-9.809726230200164
-0.01578958546256993,-0.056358959514946794,-9.809030382540255
-0.015731441128846148,-0.05629884808178797,-9.807667501604346
-0.01565678525615253,-0.056326990639933884,-9.806823332162907
-0.01561209572230312,-0.05637424634159729,-9.806556343184898
-0.015557298656511181,-0.056481541984265186,-9.807340394687941
-0.015525541113312835,-0.05657910471166699,-9.80744617989566
-0.015462261797170675,-0.056636501236314314,-9.807442204453702
-0.01536597526018225,-0.056694998537221736,-9.80741192367508
-0.01529986681451359,-0.05669575105386177,-9.80675572276265
-0.015290222495206784,-0.05672765802417624,-9.806829757572567
-0.015289870535447702,-0.056655986502902544,-9.806803405655643
-0.015245628461875877,-0.056552193039343224,-9.806080550289053
-0.015203017493294653,-0.056530557569313654,-9.805771872701555
-0.015172664528916186,-0.05659908651956332,-9.8052465843877
-0.015095146914344635,-0.056690469693660026,-9.805023115371538
-0.015048806961200029,-0.056739734866623176,-9.805279089356846
-0.015068062228325184,-0.05673740750632689,-9.806160539399434
-0.015124078891217255,-0.05667216296366041,-9.807281145463152
-0.015138245480531602,-0.05666801344074282,-9.807269926973966
-0.015097116018907633,-0.05670079591979879,-9.806863387920368
-0.015069993922830266,-0.056706255406928016,-9.806885552851476
-0.015034687905334864,-0.056722001258019634,-9.8071575574113
-0.015002086854164997,-0.0567459629483513,-9.807436884525394
-0.014993210427064047,-0.05676810948475371,-9.80784935452012
-0.01501168048051731,-0.056867721759676214,-9.80700721768261
-0.015031014800678281,-0.0569058831185751,-9.8056644060706
-0.015040658895079774,-0.05687486222824915,-9.806606125100991
-0.015084667812104461,-0.05688404210435399,-9.807318155107984
-0.01510579265998034,-0.05683774159696478,-9.80636014712282
-0.015096183698676685,-0.05685789340270867,-9.805917747370255
-0.015069195620581144,-0.056933777322351706,-9.805765349464284
-0.014971220848091927,-0.05697158266810574,-9.805701528903843
-0.014884817792221608,-0.056971074994016865,-9.805676706061067
-0.014831208318533752,-0.056950894295725314,-9.806441909753056
-0.014770484562353919,-0.05693645755604661,-9.807776230588054
-0.014723958899259829,-0.056856048247259844,-9.808408920181838
-0.014720274014531036,-0.0568193380357142,-9.808950493526202
-0.014712473965660607,-0.056790931061218436,-9.809106412343748
-0.014741620109534379,-0.056777451080537986,-9.8081015671604
-0.014774903472955578,-0.05681446809920925,-9.807762639997582
-0.014784905488072434,-0.056817437950866675,-9.807840124319357
-0.01481995796092432,-0.056749616773581785,-9.807328500345672
-0.014859353793450198,-0.05665193059994749,-9.807321797009104
-0.014949305718004825,-0.05662129475041659,-9.807710489805753
-0.01503063941494775,-0.05663647798777408,-9.807799388029768
-0.015046821142993277,-0.05669826122721015,-9.807397695534164
-0.014984696197961058,-0.05671306997859457,-9.80691410197562
-0.01495618218314622,-0.056678151536193884,-9.806935773137921
-0.015064332442389474,-0.05672564297291172,-9.807183777550204
-0.01513850483679521,-0.05676291901597189,-9.807816489272723
-0.015188323108602667,-0.05670879605950434,-9.808466515302726
-0.015224344470120084,-0.05664083795305196,-9.808875681185784
-0.015221336238594299,-0.05662350946109039,-9.8091989170528
-0.01524969898460441,-0.05666530477510032,-9.808821112902452
-0.015270271885346888,-0.056677544740647824,-9.808006159357568
-0.015297038360756639,-0.05668325950109228,-9.807813053034849
-0.01530609642394263,-0.05668376414337984,-9.807294217976725
-0.01527447497811019,-0.05655432598616321,-9.806380183904883
-0.015227438628116633,-0.05644630317397299,-9.806131283708975
-0.01518516010616719,-0.05646419275812615,-9.805585122348575
-0.015184286036553524,-0.056445454833628596,-9.805323412634468
-0.015225455179043529,-0.05638472044214074,-9.805700609640065
-0.015250526885525025,-0.05640714180426815,-9.80599116345267
-0.015249734203773024,-0.056397481350476036,-9.806586161792461
-0.015259850067346998,-0.056318775703500454,-9.80658254820721
-0.015293011006737958,-0.05625373130648418,-9.806605617391616
-0.015370994301045894,-0.056169256958395176,-9.80670191066344
-0.015425365700315346,-0.0561076928442713,-9.806140648277516
-0.01539789694351554,-0.05610678912185991,-9.806074011580868
-0.015400177771593868,-0.05611274733169407,-9.80589168213909
-0.015463022664833348,-0.05605687926792398,-9.806069287149057
-0.015492812394243279,-0.05599014918781779,-9.80597755237336
-0.015512841690977792,-0.05598216681350954,-9.80539316764994
-0.015486969056880847,-0.056045746288031245,-9.805302478356872
-0.015405628117111634,-0.0560520591105189,-9.805175272360785
-0.015392634944980776,-0.05597273080274606,-9.805706710578809
-0.015477048980789165,-0.05595827289459997,-9.806080577637383
-0.015574782783856801,-0.05603521584130838,-9.80562712955382
-0.015627250315616632,-0.05609542246630728,-9.805428262423634
-0.015685658543757006,-0.05610757632614404,-9.80510766137048
-0.01579172158544947,-0.05610973033235091,-9.804944814697544
-0.015817813016351386,-0.05608017283426088,-9.80521157514063
-0.015771595226479133,-0.056054274624773845,-9.80551279006309
-0.015715958831469253,-0.056063263088292965,-9.805171815317037
-0.01569965281392876,-0.056010108575352845,-9.804796178127374
-0.015720418272641163,-0.0559943285423294,-9.80483022837494
-0.01565658928286989,-0.05603993082239206,-9.804948420899995
-0.015632315079556303,-0.05607919816178118,-9.805455718855162
-0.015606604583372208,-0.056077344117184624,-9.805464346188396
-0.01551466331917687,-0.05601223571215465,-9.804935573617897
-0.015467937581397667,-0.05598807854437084,-9.805214511525882
-0.015448474806776642,-0.05597706441087939,-9.805974436258303
-0.015401914317045299,-0.055942241931591266,-9.805901818682278
-0.015399452490878453,-0.05591272447386135,-9.805287337192468
-0.015443837516098844,-0.055980171015262224,-9.805071809192215
-0.015405084538696935,-0.05605110297391377,-9.805154018074019
-0.015340100886058155,-0.05607218195589052,-9.805100404444106
-0.015296525123233626,-0.05611886395112425,-9.805183377763123
-0.015273068238809586,-0.056115219356763286,-9.804896992654047
-0.015305695782720776,-0.05611049134882931,-9.804965402672089
-0.01532703402475867,-0.05615420147139945,-9.805255853524264
-0.015296783191665905,-0.056122557638243115,-9.80534969871383
-0.015248580935128379,-0.0560703916772939,-9.805875519858073
-0.015235904944715469,-0.0560150743142257,-9.805873924445754
-0.015253728779007786,-0.055935980738136666,-9.805560064868612
-0.015241838606403565,-0.055890975226783914,-9.805634074708655
-0.015228533316859834,-0.05584124079746596,-9.805650329560788
-0.015260322251436254,-0.05579003333189652,-9.80574716565378
-0.01521985314469235,-0.055811523338130914,-9.806275011039085
-0.01513559560554862,-0.05583887092825977,-9.806576407792843
-0.015127923416439329,-0.05582677041124936,-9.806656834640512
-0.015152074305037854,-0.05586524697626948,-9.806912038169868
-0.015103454052152233,-0.05592404501945244,-9.80667089233628
-0.014987504800904121,-0.05595343139357728,-9.80606371292321
-0.0149893853764145,-0.05598742273520915,-9.805100495775177
-0.015062327231059902,-0.05599706671636079,-9.80398850604263
-0.015054677229016553,-0.055952519615300164,-9.803665968457166
-0.015060579983274773,-0.055953343011845735,-9.804359685789917
-0.015076575852485327,-0.05596828820052792,-9.805189834306873
-0.0150745904678169,-0.056023177001631445,-9.805618631485318
-0.015103775264990574,-0.05607491234075886,-9.80609600631286
-0.015113332262536411,-0.056082216306433515,-9.80652926762005
-0.015088852020717185,-0.05611168959971903,-9.80673199652821
-0.015087469123194967,-0.056135859656277015,-9.80660126590005
-0.015086100054647972,-0.056159788012269424,-9.806483608334704
-0.015125138558286214,-0.05600035865194167,-9.806326408847669
-0.015096447528515662,-0.055905370275633526,-9.806780975757091
-0.015050835752987128,-0.055880198281856794,-9.806855346290513
-0.015009701704415906,-0.05583444227311402,-9.806401668961266
-0.014934359808394209,-0.055799082563698844,-9.806314270772415
-0.014908010860465573,-0.05582195692004437,-9.80658675528575
-0.014917961252660334,-0.05580860911323884,-9.807174551162204
-0.014927812140933147,-0.05579539478450136,-9.807703567451012
-0.014895254330867486,-0.055730422508943334,-9.808114260052836
-0.014863022098902482,-0.055666099956140885,-9.808483883394477
-0.01482549194622932,-0.05566121397992066,-9.8075555962208
-0.014852508992330324,-0.055734502981049726,-9.807608199287928
-0.014928449648839564,-0.05577618619585383,-9.807217710169683
-0.01497690272320321,-0.05575247315939769,-9.806263643162724
-0.015035471002947496,-0.05567356672180434,-9.806346259406755
-0.015073488055551346,-0.055544022125798585,-9.805896474622086
-0.015093775254880839,-0.05551987397796923,-9.80591223868942
-0.015046682204575836,-0.05554400537705167,-9.805689819752118
-0.014979266641228183,-0.0554987188329576,-9.805531985848194
-0.015002192011735733,-0.055443948054192047,-9.805962139924508
-0.015081023950625735,-0.05544678830945373,-9.805463601255545
-0.015150911531306092,-0.05550972355361225,-9.805552407298203
-0.015171504457535562,-0.055496307220318786,-9.806522110873802
-0.015158466119661724,-0.05546328250189253,-9.806325489080855
-0.015160902654532439,-0.05546803777797452,-9.805918789324382
-0.015169700772563426,-0.05543746651788153,-9.80670689620127
-0.015164911472514083,-0.05544619425449571,-9.807370416023282
-0.015188248221057318,-0.05549133864711387,-9.80734025689776
-0.015224256436117377,-0.05543106766734478,-9.807402282233374
-0.01519256433100701,-0.0553448039166333,-9.807218446679714
-0.015157271361586339,-0.05532875843281346,-9.807076073599877
-0.015191071533287085,-0.055345028209790086,-9.807780209403953
-0.015222452923748167,-0.05534564422808433,-9.807888552446713
-0.015185757320764005,-0.055260750664471794,-9.807471077054338
-0.015166585330641188,-0.055238421393500985,-9.807697785266873
-0.015150555620721139,-0.055380436134076665,-9.807710134120557
-0.015049445810297971,-0.0554904484035762,-9.807428946910893
-0.014965885128446963,-0.055569754997826605,-9.807371095554766
-0.014979505974461496,-0.0556398358845091,-9.806626471045675
-0.014998097761497658,-0.05561672758403842,-9.805354063656683
-0.015008742770637577,-0.05560707935671002,-9.805001304996093
-0.015031180223549058,-0.05560417420009961,-9.80568165163882
-0.014983118522358342,-0.05560101582980939,-9.806208132928795
-0.014908988574790935,-0.055657689452002654,-9.805997514032889
-0.014835599926699203,-0.055713796337973985,-9.805807957026573
-0.014790804110629472,-0.05579388373427251,-9.806250759041202
-0.014753551077407084,-0.05583618460594945,-9.805772949525021
-0.014756896082208423,-0.055802349333607545,-9.805846079529795
-0.014760207636961748,-0.05576885241398906,-9.805911896534091
-0.01481556567179294,-0.05577606314816473,-9.806496797121161
-0.014857634774355692,-0.05581745011959885,-9.807192008003527
-0.014879716210358855,-0.05586702957323065,-9.807618189130665
-0.014854430200597228,-0.055831570562970265,-9.807890362984931
-0.014821112023935889,-0.0557886454546244,-9.808036518794593
-0.014782962398330086,-0.05583144343425365,-9.80747006479111
-0.014777760877841429,-0.055882980889223374,-9.80739246138817
-0.014748545037967343,-0.05586094745644026,-9.807880422433191
-0.014716274574314311,-0.05579574243735882,-9.80793582882879
-0.014743091956591216,-0.05578494618978596,-9.807899673161486
-0.014753494322655053,-0.05577015345434379,-9.80813549701355
-0.014714822550618525,-0.05576673622418077,-9.808024442887147
-0.014714479084391234,-0.05577471306655551,-9.807565721895552
-0.014739099997255254,-0.05579533681250023,-9.80769150825702
-0.014733806246909814,-0.055773025613791175,-9.807932508340741
-0.014711709138079865,-0.05572083300913251,-9.807698511199295
-0.014632444181515415,-0.055762415138376036,-9.807605978652363
-0.01459708681515247,-0.055849429823376096,-9.80803978157448
-0.014581274488725031,-0.05587592918559231,-9.807799348644084
-0.014578090396812743,-0.055868191849643735,-9.806935509513318
-0.014618489406425033,-0.05580911394023915,-9.806398570958226
-0.014622092577242942,-0.05571295369419833,-9.806535596034035
-0.014628837724253387,-0.05572833243276523,-9.806852705223356
-0.014597043238607648,-0.05574291749083189,-9.806474727639253
-0.014541939975422946,-0.05572001748035705,-9.806219234092858
-0.01448800363780191,-0.05569689123951249,-9.80569050373777
-0.014480123079987558,-0.05565454823406164,-9.805080464441874
-0.014469895567720601,-0.055663799655986904,-9.804783485197394
-0.014459770330576315,-0.05567295856369291,-9.804516203877363
-0.014405891725495787,-0.055646620611566576,-9.804745335290164
-0.014352551906466065,-0.0556205460389615,-9.804951553561686
-0.014371934971280875,-0.05562253006751928,-9.805042736248732
-0.01440486715526114,-0.05566289685786801,-9.80494455622127
-0.014434217708585887,-0.055709095594732236,-9.804796875654075
-0.014492910986697125,-0.055767603123658686,-9.805097217385542
-0.01448750372151523,-0.05577773770235881,-9.805715902171645
-0.014403685684721066,-0.05579114157793399,-9.805747625400526
-0.014395251927935272,-0.05588594021249911,-9.805981025549682
-0.014438191746753013,-0.055884135166114665,-9.806428741323572
-0.014490774123003822,-0.055825507690820134,-9.806634370304007
-0.014475434446359112,-0.05577193627984316,-9.806731602981857
-0.014447726636910626,-0.05570459155667504,-9.806202466578936
-0.014448523463916129,-0.05568607874755455,-9.805932046733787
-0.014428573836451006,-0.05563662514849453,-9.805905534412704
-0.014394808315654178,-0.05559089252209971,-9.805160695540524
-0.014333288240815584,-0.055551941051262085,-9.804901946390524
-0.014272881736061503,-0.05551198021137286,-9.806349637035895
-0.014268114229966714,-0.05550917653101616,-9.806981648735137
-0.014288852650990306,-0.05547338255921357,-9.806512194036184
-0.014279337675551094,-0.05546614224356969,-9.806199738823238
-0.014317159299222353,-0.05550299336707725,-9.806061389544187
-0.014342280210034097,-0.05551938895329011,-9.806684079019945
-0.014279863500884457,-0.055528372770594865,-9.807259662969757
-0.014241856304082642,-0.05553358690796975,-9.807390878221854
-0.014246658149585761,-0.05550318359474437,-9.807409694452403
-0.014280124362899245,-0.05541052249718403,-9.808163914673912
-0.0143358115410084,-0.05536442132663934,-9.809057194227028
-0.014395179458183222,-0.055390172556574004,-9.809110699505254
-0.01440856082900857,-0.05541882744379789,-9.809174875984173
-0.014419485621058445,-0.055486539280796755,-9.809070700916275
-0.014505533393452034,-0.055574120912572605,-9.808607871394717
-0.01457789421560086,-0.05557256450532342,-9.80881722127917
-0.014564376527338226,-0.05555057982778232,-9.809212488134408
-0.014531216347318202,-0.05559179773503466,-9.809384741365644
-0.014550761373947358,-0.05557112462488993,-9.809691880327224
-0.014561452509526604,-0.055509931919440654,-9.809479451938056
-0.01452945002530868,-0.05547013613749581,-9.809067490783558
-0.014534891732198066,-0.05546757118987389,-9.808519914526247
-0.01456352338993097,-0.055483902647758265,-9.807658214669082
-0.014591268586819462,-0.05550072469126988,-9.80726091203152
-0.014591926851697802,-0.0555164225676029,-9.806934334072997
-0.014595874521771829,-0.05556003412361794,-9.806645468384202
-0.014643382711860897,-0.05561212172506546,-9.806461020270147
-0.014600399749295738,-0.0555735311353635,-9.806284812652311
-0.014604096914975504,-0.05559876572390267,-9.806072533932246
-0.01460775710899847,-0.05562374796655645,-9.805881483084189
-0.01466761818634098,-0.05562710999821624,-9.805526431852186
-0.014708837078964303,-0.055691721819154924,-9.80599490683103
-0.014655840293080641,-0.05572526836592891,-9.806477950937966
-0.01457943148599905,-0.0557479031618133,-9.807132894033867
-0.01456346618299657,-0.05576736572467664,-9.807681716294299
-0.014553693761734408,-0.055816013089344356,-9.808001133928785
-0.01447694220003253,-0.05587621970654547,-9.808638226804218
-0.01441836751118996,-0.0559041773949485,-9.808996556833758
-0.014397848665958059,-0.055925981021690045,-9.809871326656975
-0.01440287343727346,-0.05592243740568558,-9.810889980887028
-0.014441278352798301,-0.05591206873122751,-9.810546965922104
-0.014512269751942818,-0.055861572582694495,-9.81019629078375
-0.014550261817772685,-0.055761632889589546,-9.81048626635015
-0.014528031346624597,-0.05566857769527045,-9.811005690099655
-0.014457784614974012,-0.05569310399933285,-9.810568611385099
-0.014398195709331445,-0.055718413667511846,-9.809756672884529
-0.014434405522434092,-0.05568826400723615,-9.809678050731574
-0.014442819817805581,-0.05566040548385871,-9.809450506736297
-0.01443205387138312,-0.055636695116506776,-9.80911086759221
-0.01443571339309767,-0.0556452040288342,-9.809039224039775
-0.014412869324117398,-0.055668908471302,-9.808772756622371
-0.014436685732733408,-0.05571392324645465,-9.809082347720388
-0.014520437865022707,-0.05571075554299706,-9.80986814371007
-0.01456967976324583,-0.05569359778466095,-9.809146660607373
-0.014552421112398272,-0.05569670488845554,-9.807848064340337
-0.014569981020832625,-0.05566875212149952,-9.807109434816704
-0.014584790521287045,-0.05565142334281964,-9.807008003664135
-0.014549616660191505,-0.05562176439932751,-9.807458402638542
-0.01449446697896595,-0.05562378843559871,-9.80753655605755
-0.014496891524441207,-0.055709586974329844,-9.807527643798963
-0.014502033880265249,-0.05571692693678898,-9.807264514886597
-0.014468921476232586,-0.05563628987336038,-9.806677986493641
-0.014451079187757076,-0.05559162312701583,-9.807072886208536
-0.014375950926516591,-0.05560725456789819,-9.807518799644566
-0.014352124474827843,-0.05564407828999093,-9.80757002789544
-0.014395312004497203,-0.05567195960945889,-9.807362551320496
-0.014389910263074882,-0.05569396482980584,-9.806947131301973
-0.014347512720282786,-0.05569360068843336,-9.806860023152245
-0.014348639178423437,-0.055702995978708224,-9.807349348138047
-0.014354182345163691,-0.05572114435899854,-9.808042845788842
-0.014263269658192445,-0.055749805520851556,-9.80812015682153
-0.014210092553125228,-0.05577707682636415,-9.808108769801487
-0.014235263513614874,-0.05583273318301802,-9.807976260436085
