accelerometer (x),accelerometer (y),accelerometer (z),magnetometer (x),magnetometer (y),magnetometer (z)
-0.014896079192387795,-0.055863630478862114,-9.80847953169696,-0.009685072386212348,-0.21618673834767627,0.4293253910576025
-0.014872133936787107,-0.05582290843201713,-9.807585535131269,-0.009695942756337403,-0.21619198292702455,0.4293415092260885
-0.01488336670944235,-0.055843102601888836,-9.807396439625954,-0.009705726089449952,-0.216196703048438,0.4293560155777259
-0.014934272397941846,-0.05590876953407708,-9.80825917832327,-0.009704192104821412,-0.21618042331804946,0.42934377508295685
-0.015009620148532226,-0.055938203498110545,-9.808279284050514,-0.009702811518655726,-0.21616577156069977,0.42933275863766474
-0.015018376025067476,-0.0559241170518016,-9.808137066552446,-0.009694477994155744,-0.21617531521037017,0.4293442955485565
-0.014946593234322111,-0.0558689104526332,-9.807924384524886,-0.00968697782210576,-0.21618390449507352,0.4293546787683591
-0.014892492787155334,-0.05580235160529615,-9.807051284298717,-0.009680227667260774,-0.21619163485130655,0.4293640236661814
-0.014898383026472424,-0.05572532218713165,-9.80644430802949,-0.009680982009472199,-0.21619640170122076,0.4293678206747159
-0.014873810183108028,-0.05566074166196997,-9.80688403326292,-0.009681660917462481,-0.21620069186614355,0.4293712379823969
-0.014785604188294882,-0.055717315575613886,-9.808227738243513,-0.009684939987565495,-0.21617251104765892,0.429343810882346
-0.01476069438641981,-0.05578231078944899,-9.809109008761205,-0.009687891150658207,-0.21614714831102275,0.4293191264923002
-0.014735591835194415,-0.055806307245658576,-9.809238394902907,-0.009690547197441647,-0.2161243218480502,0.42929691054125896
-0.01464646267452533,-0.05582081421402402,-9.80871492696413,-0.009685476162475696,-0.21613678559353539,0.4292929140719796
-0.014615550117399375,-0.055792933630401234,-9.80797048276015,-0.00968091223100634,-0.21614800296447206,0.42928931724962816
-0.014618051804044862,-0.05580827923434953,-9.807514678228031,-0.00967197829970549,-0.21614165963728604,0.42929006169978284
-0.014599271557598938,-0.05583435519039432,-9.806675109971879,-0.009663937761534727,-0.21613595064281863,0.42929073170492205
-0.014570674948966435,-0.05584424927845401,-9.805823749639973,-0.009656701277181039,-0.21613081254779792,0.42929133470954733
-0.014532629741028123,-0.05580818956657901,-9.80546159714912,-0.00965964965416598,-0.21614048294621258,0.42929685440154886
-0.01455355920083048,-0.05578370029736566,-9.805206517909062,-0.009662303193452427,-0.21614918630478577,0.42930182212435025
-0.014566799672294206,-0.05578262558737315,-9.805157381773673,-0.009659659536071839,-0.21615997571788248,0.42930567616679804
-0.014566151471316876,-0.05577714112050661,-9.805767761302606,-0.00965728024442931,-0.21616968618966953,0.42930914480500104
-0.014601912320570409,-0.05582142613064105,-9.806062090366439,-0.009655138881951035,-0.21617842561427786,0.4293122665793838
-0.014617284787155287,-0.05587817813519186,-9.806549001904745,-0.00967110385249507,-0.21617611807367831,0.4292943307797142
-0.014618281339290266,-0.05595682772207171,-9.807037004088539,-0.009685472325984702,-0.21617404128713874,0.4292781885600115
-0.014591691520348886,-0.05603078022684486,-9.807055826415281,-0.009677556110028086,-0.21617080574277164,0.42926840807223543
-0.014618524307032766,-0.05609796352619899,-9.807003625121409,-0.009670431515667132,-0.21616789375284126,0.429259605633237
-0.014647026475598552,-0.05611228777329746,-9.806838769811417,-0.009664019380742274,-0.2161652729619039,0.4292516834381384
-0.014629218322080213,-0.05607297275242226,-9.806732457069778,-0.009689692423999873,-0.2161686631180489,0.4292659843125787
-0.014698262223225254,-0.05611649256188916,-9.806477702726326,-0.009712798162931711,-0.21617171425857937,0.4292788550995749
-0.014766598884299601,-0.056139410724012594,-9.806285807850422,-0.009699047965974669,-0.21616363906179784,0.42929143718567153
-0.014794186364953572,-0.056042164020608715,-9.805835011031444,-0.00968667278871333,-0.21615637138469446,0.42930276106315846
-0.014876582609098559,-0.056044715179346144,-9.805328204416826,-0.009675535129178124,-0.2161498304753014,0.4293129525528967
-0.014887190904584121,-0.05612952772081764,-9.806010574862594,-0.009668293934317134,-0.2161644163622119,0.4292945607256847
-0.014844207364100142,-0.05609871251551174,-9.80707369813195,-0.009661776858942242,-0.21617754366043135,0.42927800808119393
-0.014857519947042212,-0.056102619917553505,-9.807136725505035,-0.009655702967980384,-0.21616706162133448,0.4292843776384081
-0.014893056547616563,-0.056173561128823185,-9.806905440497257,-0.00965023646611471,-0.2161576277861473,0.4292901102399008
-0.014905793969844674,-0.05624513835382436,-9.806176959283224,-0.009645316614435604,-0.21614913733447882,0.4292952695812443
-0.01484257063949083,-0.056296621815018405,-9.805623941547042,-0.009650307213121495,-0.21614946953933203,0.4292808454625898
-0.014776308715886224,-0.05631778584678573,-9.80536826812598,-0.009654798751938797,-0.2161497685236999,0.4292678637558008
-0.014711043868080661,-0.056389481274207495,-9.805036309630033,-0.009660257771642616,-0.21615279432445186,0.4292704376507209
-0.01466562094641698,-0.0564784826273132,-9.805332258287391,-0.009665170889376054,-0.21615551754512863,0.4292727541561491
-0.014665506351038245,-0.056573843605326066,-9.805940027484288,-0.009669592695336147,-0.21615796844373772,0.42927483901103436
-0.014662456199391667,-0.056609272810852915,-9.8061862308821,-0.009660735715389793,-0.21616625243613688,0.4292745129888067
-0.014713601320252165,-0.05661260880977514,-9.806107025060735,-0.009652764433438073,-0.2161737080292961,0.4292742195688018
-0.014782297022663246,-0.05653136091898974,-9.806338054579808,-0.009658096358610235,-0.21618535481784296,0.42928819206020197
-0.014827864172257448,-0.056453493610485246,-9.806226881720704,-0.00966289509126518,-0.2161958369275351,0.4293007673024621
-0.014843266870007405,-0.056465575051018804,-9.805569117407275,-0.009667213950654632,-0.21620527082625804,0.4293120850204962
-0.014862154199452434,-0.056447608557534334,-9.805620668953901,-0.009667137122095316,-0.21619575477192204,0.42931538961048765
-0.014908259765340411,-0.05641560330174386,-9.805715035163981,-0.00966706797639193,-0.21618719032301964,0.4293183637414799
-0.014986019593450613,-0.056380472987296176,-9.805620673981569,-0.009652362467285949,-0.21616307018006858,0.42930979306290384
-0.01508543451562867,-0.056333612598784735,-9.805127099472816,-0.009639127509090564,-0.21614136205141263,0.4293020794521854
-0.015130656336357117,-0.05627358464979121,-9.804179723845603,-0.009627216046714718,-0.21612182473562225,0.4292951372025388
-0.015140035830054502,-0.0562969199667092,-9.803514864254012,-0.009631130906042994,-0.21612838550289332,0.4292907518230061
-0.015145911453955057,-0.05633889384132809,-9.803105604238525,-0.009634654279438442,-0.21613429019343727,0.42928680498142663
-0.01511797456518288,-0.05632049919010763,-9.803227268088353,-0.009654885096151639,-0.21613834228657372,0.42929412471121214
-0.015056806093973127,-0.05631656882696498,-9.803010990406715,-0.009673092831193516,-0.2161419891703965,0.4293007124680191
-0.015023706149838353,-0.05632096121120272,-9.80256113724617,-0.009689479792731204,-0.21614527136583703,0.4293066414491453
-0.014982296170780226,-0.05628690632446348,-9.802997791618479,-0.009693523436442494,-0.21614484426825858,0.42930790057445634
-0.014946994937900972,-0.05632393726101619,-9.803448477849697,-0.009697162715782654,-0.216144459880438,0.4293090337872363
-0.014934076389168528,-0.056401329430015794,-9.803912460325957,-0.009698232509067593,-0.21615800032351604,0.42930413195727973
-0.014938319649214426,-0.05637576099003473,-9.804547196196438,-0.009699195323024039,-0.21617018672228624,0.4292997203103188
-0.014957419281607598,-0.05637844870842961,-9.80506142875575,-0.00970006185558484,-0.21618115448117944,0.429295749828054
-0.014994101836484345,-0.056418685100017914,-9.805892356345263,-0.009701227116170937,-0.21616012790644787,0.4292943877263369
-0.015009501588155484,-0.05640784530761196,-9.806463952162153,-0.009702275850698425,-0.21614120398918946,0.4292931618347915
-0.014989836128867229,-0.056440182255040904,-9.806635923950331,-0.009692370828233725,-0.21613748367095137,0.4293041642357545
-0.015034895880712464,-0.056479754260746626,-9.80634056428235,-0.009683456308015495,-0.2161341353845371,0.42931406639662123
-0.015114631542321504,-0.056537281959704866,-9.806220557384144,-0.009675433239819089,-0.21613112192676426,0.42932297834140126
-0.015204135068624116,-0.05659568221574802,-9.806598162137673,-0.009686309007389676,-0.21612079532139863,0.42931917949064435
-0.01527957393202703,-0.05658516934358796,-9.805851389899736,-0.009696097198203205,-0.21611150137656956,0.4293157605249631
-0.01528096293833142,-0.056595060259950994,-9.80528133803745,-0.00970570462024957,-0.2161349001414242,0.42929546069374214
-0.015210598323216265,-0.05657502420300674,-9.805688968546448,-0.009714351300091297,-0.21615595902979337,0.42927719084564325
-0.015163842031568809,-0.05653679540732391,-9.805909923834138,-0.009722133311948851,-0.21617491202932562,0.42926074798235425
-0.015141296813084104,-0.05648181472489335,-9.806679176201701,-0.009710554443289348,-0.21619109056039423,0.4292577332436663
-0.015087558712091529,-0.056374247165286606,-9.806863194921863,-0.009700133461495794,-0.21620565123835597,0.4292550199788471
-0.015021042985018312,-0.056286132212824046,-9.806320517855214,-0.009711383838570616,-0.2162066143823808,0.42925736131325304
-0.015003217395567156,-0.05628055554388261,-9.80601178073644,-0.009721509177937957,-0.21620748121200317,0.4292594685142184
-0.015083334960102066,-0.05637454914093726,-9.806350372407671,-0.009730621983368564,-0.21620826135866328,0.42926136499508727
-0.015205665506555074,-0.05649712639818892,-9.806344779289219,-0.009730066095822484,-0.21621624866836503,0.4292601273584173
-0.015261713979747989,-0.056570526095157884,-9.80625181671064,-0.009729565797031013,-0.2162234372470966,0.4292590134854143
-0.015317517518923707,-0.05650793324719545,-9.806830954039821,-0.009723092199367364,-0.21622131197817843,0.42923925639823307
-0.0153857823721337,-0.0563841369023181,-9.80673877431577,-0.009717265961470078,-0.21621939923615208,0.42922147501977
-0.01542522600632409,-0.056357926486189605,-9.806386304202308,-0.009712022347362521,-0.21621767776832837,0.4292054717791532
-0.01548532534815952,-0.056366070391906185,-9.805890362533297,-0.009705150063137725,-0.21618934808038942,0.4292183618294407
-0.015489326184355258,-0.05632630791699007,-9.806500113969177,-0.009698965007335409,-0.21616385136124436,0.42922996287469944
-0.015472406555175193,-0.0562924671135422,-9.808184430270012,-0.009677827302459297,-0.21616676527926573,0.4292396706783016
-0.015443380704020276,-0.05628026060089028,-9.808769147338227,-0.009658803368070797,-0.21616938780548497,0.42924840770154354
-0.015387566469798353,-0.05628173982358287,-9.808903909392734,-0.009641681827121147,-0.2161717480790823,0.4292562710224613
-0.015344647915401029,-0.05636787298722811,-9.809020140767915,-0.009653733417701574,-0.216167208526034,0.42926186385563236
-0.015339692531998543,-0.05647947070071807,-9.808949272931358,-0.009664579849223958,-0.21616312292829054,0.4292668974054863
-0.015405476209258867,-0.05657473790445937,-9.809247983486122,-0.009673802122426628,-0.21615770841492624,0.4292824097561547
-0.0154869069748307,-0.05658883341323359,-9.809528648546934,-0.009682102168309031,-0.21615283535289834,0.4292963708717563
-0.01549300652541249,-0.056520089539779356,-9.809107190094828,-0.009689572209603195,-0.21614844959707324,0.42930893587579777
-0.015475814514776604,-0.056467789890929265,-9.808588450302874,-0.009697486967134421,-0.21613228644488394,0.4292971445993523
-0.015504069935467175,-0.05637414235397037,-9.808615683153446,-0.009704610248912525,-0.21611773960791356,0.42928653245055143
-0.015578691483114629,-0.05630259142556407,-9.809250067444303,-0.009686220920541123,-0.21612448239030532,0.42928056375578166
-0.015663599933056757,-0.05634558795120549,-9.809574011658125,-0.009669670525006863,-0.21613055089445793,0.42927519193048885
-0.015718539300282833,-0.05641466580076982,-9.80931767555579,-0.009654775169026028,-0.21613601254819528,0.42927035728772533
-0.015761081546835937,-0.056428324632063806,-9.809247476451139,-0.00965154702800319,-0.21613766617237357,0.429268426057816
-0.0157923829218645,-0.0564410586408706,-9.809227021866327,-0.009648641701082636,-0.216139154434134,0.4292666879508976
-0.015832089933930843,-0.05646625820640844,-9.809532003700692,-0.00965032849956177,-0.21613647055619606,0.42927567963726077
-0.015938267048594572,-0.056475761020736696,-9.80979494789239,-0.009651846618192992,-0.21613405506605193,0.4292837721549877
-0.015986668889257555,-0.05645389745355768,-9.809083645394411,-0.009653212924961092,-0.2161318811249222,0.4292910554209419
-0.015909467667999777,-0.05647885862314613,-9.808557437227039,-0.009644058261213161,-0.21614137910051517,0.4293096415578486
-0.01588977966865528,-0.056519241098966916,-9.808303576438906,-0.009635819063840024,-0.21614992727854884,0.42932636908106464
-0.0159616493008437,-0.05647730680034821,-9.808528383132174,-0.009631258755556683,-0.2161431039275441,0.429310193998329
-0.01605484602040879,-0.056399051429917434,-9.809493362506945,-0.009627154478101677,-0.2161369629116398,0.42929563642386687
-0.01607609727745219,-0.056406128360598405,-9.8101067360646,-0.009623460628392172,-0.21613143599732598,0.42928253460685095
-0.01601674925848657,-0.05644545648170653,-9.81003144530116,-0.009625438555599932,-0.21613378718528642,0.4292919741460057
-0.015946092677977343,-0.05643355135357788,-9.809542541035936,-0.009627218690086918,-0.2161359032544508,0.4293004697312449
-0.01584376688706427,-0.05641344685250567,-9.809726230200164,-0.009631035961868928,-0.21614658450064195,0.4293168776407422
-0.01578958546256993,-0.056358959514946794,-9.809030382540255,-0.009634471506472736,-0.21615619762221397,0.4293316447592898
-0.015731441128846148,-0.05629884808178797,-9.807667501604346,-0.009637563496616163,-0.21616484943162878,0.4293449351659826
-0.01565678525615253,-0.056326990639933884,-9.806823332162907,-0.009637974767941248,-0.2161537100952698,0.4293345447902154
-0.01561209572230312,-0.05637424634159729,-9.806556343184898,-0.009638344912133823,-0.2161436846925467,0.42932519345202486
-0.015557298656511181,-0.056481541984265186,-9.807340394687941,-0.009654130359800646,-0.21614330450358837,0.42932230259822407
-0.015525541113312835,-0.05657910471166699,-9.80744617989566,-0.009668337262700787,-0.21614296233352587,0.42931970082980336
-0.015462261797170675,-0.056636501236314314,-9.807442204453702,-0.009681123475310914,-0.2161426543804696,0.4293173592382247
-0.01536597526018225,-0.056694998537221736,-9.80741192367508,-0.009683235884527307,-0.21614692654723144,0.4293172485614039
-0.01529986681451359,-0.05669575105386177,-9.80675572276265,-0.009685137052822061,-0.21615077149731712,0.4293171489522652
-0.015290222495206784,-0.05672765802417624,-9.806829757572567,-0.009657817568917227,-0.21615677558061003,0.42933589139155715
-0.015289870535447702,-0.056655986502902544,-9.806803405655643,-0.009633230033402877,-0.21616217925557363,0.4293527595869199
-0.015245628461875877,-0.056552193039343224,-9.806080550289053,-0.009611101251439963,-0.21616704256304087,0.42936794096274633
-0.015203017493294653,-0.056530557569313654,-9.805771872701555,-0.00963568831750457,-0.21615294358999715,0.42936970413366077
-0.015172664528916186,-0.05659908651956332,-9.8052465843877,-0.009657816676962715,-0.2161402545142578,0.4293712909874837
-0.015095146914344635,-0.056690469693660026,-9.805023115371538,-0.009653905523122855,-0.21614203230456178,0.4293535234800745
-0.015048806961200029,-0.056739734866623176,-9.805279089356846,-0.009650385484666981,-0.21614363231583533,0.4293375327234062
-0.015068062228325184,-0.05673740750632689,-9.806160539399434,-0.009647217450056695,-0.21614507232598154,0.4293231410424047
-0.015124078891217255,-0.05667216296366041,-9.807281145463152,-0.009653379558784564,-0.21613978202186546,0.42934425854445696
-0.015138245480531602,-0.05666801344074282,-9.807269926973966,-0.009658925456639647,-0.21613502074816096,0.429363264296304
-0.015097116018907633,-0.05670079591979879,-9.806863387920368,-0.009663693154159056,-0.21613873454515578,0.42934271125839724
-0.015069993922830266,-0.056706255406928016,-9.806885552851476,-0.009667984081926526,-0.21614207696245114,0.4293242135242812
-0.015034687905334864,-0.056722001258019634,-9.8071575574113,-0.009671845916917247,-0.21614508513801695,0.42930756556357674
-0.015002086854164997,-0.0567459629483513,-9.807436884525394,-0.009679603696474722,-0.21613453344279587,0.4293119747701204
-0.014993210427064047,-0.05676810948475371,-9.80784935452012,-0.009686585698076448,-0.21612503691709692,0.4293159430560097
-0.01501168048051731,-0.056867721759676214,-9.80700721768261,-0.009685718245996561,-0.2161083152669369,0.42930109965830665
-0.015031014800678281,-0.0569058831185751,-9.8056644060706,-0.009684937539124663,-0.21609326578179291,0.429287740600374
-0.015040658895079774,-0.05687486222824915,-9.806606125100991,-0.009684234902939954,-0.2160797212451633,0.42927571744823456
-0.015084667812104461,-0.05688404210435399,-9.807318155107984,-0.009680386394126795,-0.21607835983603624,0.4292717779675484
-0.01510579265998034,-0.05683774159696478,-9.80636014712282,-0.009676922736194951,-0.21607713456782188,0.42926823243493084
-0.015096183698676685,-0.05685789340270867,-9.805917747370255,-0.009674959259593986,-0.2160703857764526,0.42927279303962806
-0.015069195620581144,-0.056933777322351706,-9.805765349464284,-0.009673192130653116,-0.21606431186422026,0.42927689758385557
-0.014971220848091927,-0.05697158266810574,-9.805701528903843,-0.009671601714606333,-0.21605884534321113,0.4292805916736603
-0.014884817792221608,-0.056971074994016865,-9.805676706061067,-0.0096687727043765,-0.21605667026819483,0.42928689658672337
-0.014831208318533752,-0.056950894295725314,-9.806441909753056,-0.009666226595169653,-0.21605471270068016,0.4292925710084802
-0.014770484562353919,-0.05693645755604661,-9.807776230588054,-0.009662047306024744,-0.21605229672894055,0.4292993111553281
-0.014723958899259829,-0.056856048247259844,-9.808408920181838,-0.009658285945794326,-0.2160501223543749,0.42930537728749124
-0.014720274014531036,-0.0568193380357142,-9.808950493526202,-0.00965490072158695,-0.21604816541726582,0.42931083680643806
-0.014712473965660607,-0.056790931061218436,-9.809106412343748,-0.009666774366239196,-0.2160571389703917,0.42930670834887774
-0.014741620109534379,-0.056777451080537986,-9.8081015671604,-0.009677460646426219,-0.21606521516820498,0.42930299273707345
-0.014774903472955578,-0.05681446809920925,-9.807762639997582,-0.009690705893154924,-0.21606641301316656,0.42931013612369784
-0.014784905488072434,-0.056817437950866675,-9.807840124319357,-0.009702626615210758,-0.216067491073632,0.4293165651716598
-0.01481995796092432,-0.056749616773581785,-9.807328500345672,-0.00971335526506101,-0.21606846132805088,0.42932235131482555
-0.014859353793450198,-0.05665193059994749,-9.807321797009104,-0.00971348911479111,-0.2160878790521336,0.4293197595759059
-0.014949305718004825,-0.05662129475041659,-9.807710489805753,-0.0097136095795482,-0.21610535500380806,0.4293174270108782
-0.01503063941494775,-0.05663647798777408,-9.807799388029768,-0.009701156598339939,-0.21609994159281326,0.4292927733047703
-0.015046821142993277,-0.05669826122721015,-9.807397695534164,-0.009689948915252504,-0.2160950695229179,0.4292705849692731
-0.014984696197961058,-0.05671306997859457,-9.80691410197562,-0.009679862000473813,-0.21609068466001213,0.4292506154673257
-0.01495618218314622,-0.056678151536193884,-9.806935773137921,-0.009698372997726629,-0.21609179722762223,0.4292679944303893
-0.015064332442389474,-0.05672564297291172,-9.807183777550204,-0.009715032895254163,-0.2160927985384713,0.42928363549714654
-0.01513850483679521,-0.05676291901597189,-9.807816489272723,-0.009686949408662679,-0.21612262138199662,0.42928020061259303
-0.015188323108602667,-0.05670879605950434,-9.808466515302726,-0.009661674270730343,-0.21614946194116938,0.42927710921649487
-0.015224344470120084,-0.05664083795305196,-9.808875681185784,-0.009638926646591241,-0.21617361844442487,0.4292743269600065
