gyroscope (x),gyroscope (y),gyroscope (z)
0.00027000307,-0.00017485284,-0.00010230914
0.00027000307,-0.00017485284,-0.00010230914
-0.0009372226195409894,0.0015826732851564884,0.00018726036068983376
-0.0009372226195409894,0.0015826732851564884,0.00018726036068983376
0.0013859160244464874,-0.000774625048507005,-0.0009093715343624353
0.0013859160244464874,-0.000774625048507005,-0.0009093715343624353
0.0005382924573495984,0.001160252490080893,-0.00014752641436643898
0.0005382924573495984,0.001160252490080893,-0.00014752641436643898
-0.001350901322439313,-0.00042323864181526005,0.0018752493197098374
-0.001350901322439313,-0.00042323864181526005,0.0018752493197098374
0.00036176462890580297,0.0008060457184910774,0.0003614557790569961
0.00036176462890580297,0.0008060457184910774,0.0003614557790569961
0.0009998788591474295,-0.0008489622268825769,-0.0009012698428705335
0.0009998788591474295,-0.0008489622268825769,-0.0009012698428705335
0.0003289486048743129,0.0006301514222286642,-0.000678946846164763
0.0003289486048743129,0.0006301514222286642,-0.000678946846164763
-0.0005130433710291982,-0.0015324034029617906,9.62461344897747e-05
-0.0005130433710291982,-0.0015324034029617906,9.62461344897747e-05
0.0006782638374716043,0.00021559659217018634,-6.026928895153105e-05
0.0006782638374716043,0.00021559659217018634,-6.026928895153105e-05
-9.138540190178901e-05,-0.0008982341387309134,0.00045557974954135716
-9.138540190178901e-05,-0.0008982341387309134,0.00045557974954135716
-0.0005021849065087736,-0.00016074482118710876,0.0005781888612546027
-0.0005021849065087736,-0.00016074482118710876,0.0005781888612546027
0.0014433595351874828,0.0008155170944519341,-0.0014611781807616353
0.0014433595351874828,0.0008155170944519341,-0.0014611781807616353
0.0004258270491845906,0.00018475328397471458,0.00065096456091851
0.0004258270491845906,0.00018475328397471458,0.00065096456091851
0.0011388759594410658,0.0009024101309478283,-0.001986413961276412
0.0011388759594410658,0.0009024101309478283,-0.001986413961276412
-0.0002819822111632675,0.00030026742024347186,0.001033393549732864
-0.0002819822111632675,0.00030026742024347186,0.001033393549732864
-0.0005655591376125813,-0.0007771292584948242,-0.0010208493331447244
-0.0005655591376125813,-0.0007771292584948242,-0.0010208493331447244
-0.0008052682387642562,0.0014069565804675221,-0.0005444316775538027
-0.0008052682387642562,0.0014069565804675221,-0.0005444316775538027
-0.0014569854829460382,0.0003189467824995518,0.0012606778182089329
-0.0014569854829460382,0.0003189467824995518,0.0012606778182089329
0.001605904777534306,-0.0007785782217979431,-2.1059762730146758e-05
0.001605904777534306,-0.0007785782217979431,-2.1059762730146758e-05
-0.0005637467256747186,-0.0015525390626862645,-0.0019360973965376616
-0.0005637467256747186,-0.0015525390626862645,-0.0019360973965376616
0.0005955077358521521,-0.0015171418199315667,-0.0009876505937427282
0.0005955077358521521,-0.0015171418199315667,-0.0009876505937427282
0.0016519427299499512,0.001682129455730319,-0.0013383913319557905
0.0016519427299499512,0.001682129455730319,-0.0013383913319557905
-8.499596879119053e-05,0.0009862229926511645,9.113143460126594e-05
-8.499596879119053e-05,0.0009862229926511645,9.113143460126594e-05
9.455174586037174e-05,0.0014440793311223388,0.002257209038361907
9.455174586037174e-05,0.0014440793311223388,0.002257209038361907
2.177136775571853e-05,-0.001786393579095602,0.001085135038010776
2.177136775571853e-05,-0.001786393579095602,0.001085135038010776
-0.0011471316684037447,2.4042095901677385e-05,-0.0005908620078116655
-0.0011471316684037447,2.4042095901677385e-05,-0.0005908620078116655
0.0014722932828590274,-0.0002557395491749048,0.0016599426744505763
0.0014722932828590274,-0.0002557395491749048,0.0016599426744505763
-0.007480501662939787,0.10614074021577835,-0.020360754802823067
-0.007480501662939787,0.10614074021577835,-0.020360754802823067
0.015235910192131996,-0.033030569553375244,0.0027773224283009768
0.015235910192131996,-0.033030569553375244,0.0027773224283009768
-0.010130805894732475,0.022612806409597397,0.0017976503586396575
-0.010130805894732475,0.022612806409597397,0.0017976503586396575
0.008076045662164688,0.007617612835019827,0.0008644995396025479
0.008076045662164688,0.007617612835019827,0.0008644995396025479
-0.0023655397817492485,-0.002356576966121793,0.004069052636623383
-0.0023655397817492485,-0.002356576966121793,0.004069052636623383
-0.014137517660856247,-0.0024200326297432184,0.005540280602872372
-0.014137517660856247,-0.0024200326297432184,0.005540280602872372
0.010045011527836323,0.001458086189813912,0.002358968136832118
0.010045011527836323,0.001458086189813912,0.002358968136832118
0.00013662500714417547,0.0010068980045616627,0.008712987415492535
0.00013662500714417547,0.0010068980045616627,0.008712987415492535
0.0007512622978538275,0.001197999925352633,-0.004191943909972906
0.0007512622978538275,0.001197999925352633,-0.004191943909972906
0.0006862387526780367,-0.004410638473927975,0.0005261200712993741
0.0006862387526780367,-0.004410638473927975,0.0005261200712993741
-0.0003887155617121607,0.0018174739088863134,0.0002179652510676533
-0.0003887155617121607,0.0018174739088863134,0.0002179652510676533
0.00417973892763257,-0.0023839734494686127,0.0008343181107193232
0.00417973892763257,-0.0023839734494686127,0.0008343181107193232
0.00011544902372406796,-0.0024185937363654375,0.001610448001883924
0.00011544902372406796,-0.0024185937363654375,0.001610448001883924
-0.0011330338893458247,-0.0006465482874773443,-0.0005208773072808981
-0.0011330338893458247,-0.0006465482874773443,-0.0005208773072808981
9.575809963280335e-05,-0.001504171872511506,0.00011654233821900561
9.575809963280335e-05,-0.001504171872511506,0.00011654233821900561
-0.0035258103162050247,0.0028949123807251453,0.003017320530489087
-0.0035258103162050247,0.0028949123807251453,0.003017320530489087
-0.007946803234517574,-0.0025549286510795355,-0.0012478128774091601
-0.007946803234517574,-0.0025549286510795355,-0.0012478128774091601
0.01211274042725563,-0.0020694569684565067,0.00044998389785178006
0.01211274042725563,-0.0020694569684565067,0.00044998389785178006
-0.004679563920944929,0.0017620818689465523,0.0024140384048223495
-0.004679563920944929,0.0017620818689465523,0.0024140384048223495
-0.003946827724575996,0.006174896378070116,-0.0026857915800064802
-0.003946827724575996,0.006174896378070116,-0.0026857915800064802
0.0037155349273234606,-0.004328849259763956,7.151685622375226e-06
