barometer pressure [Pa]
101321.28
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101322.33
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101327.63
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101321.27
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101320.68
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101317.78
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
101320.02
