barometer pressure [Pa]
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
101322.266
