quaternion (w),quaternion (x),quaternion (y),quaternion (z),gyroscope bias (x),gyroscope bias (y),gyroscope bias (z),magnetometer bias (x),magnetometer bias (y),magnetometer bias (z),time
-0.5080859835394907,-0.036915917779475664,0.05705605040188691,-0.8586212526240802,-0.0013439744036077442,-0.024406486237847594,0.0005900997765486588,7.32628817950263e-05,-0.00023545775388223708,-1.3979106765302125e-06,96.93999999999998
-0.4976483167297521,-0.041318541530495995,0.0565826214421637,-0.8645445841207785,-0.001722208021569098,-0.025097020781977227,0.000633607758620404,7.461951196491202e-05,-0.00023820783555768897,-1.5165653206947512e-06,97.93999999999998
-0.4976350056588406,-0.04083450200618492,0.0562706312294612,-0.8645956052686541,-0.001722208021569098,-0.025097020781977227,0.000633607758620404,7.461951196491202e-05,-0.00023820783555768897,-1.5165653206947512e-06,97.93999999999998
-0.48943563189178635,-0.043884897908945376,0.05592859316899867,-0.8691368536866596,-0.0020927037568867555,-0.025836714984937746,0.0006780838997912905,7.598169532447487e-05,-0.0002410409122098809,-1.634496246420128e-06,98.93999999999998
-0.48952241448924616,-0.04317084603274456,0.05533839815466625,-0.8691615186230415,-0.0020927037568867555,-0.025836714984937746,0.0006780838997912905,7.598169532447487e-05,-0.0002410409122098809,-1.634496246420128e-06,98.93999999999998
-0.48323361039740487,-0.04536550551924691,0.05532631803020351,-0.8725630333818257,-0.0024572922004657627,-0.026609724886684956,0.0007230783962267251,7.734635931612505e-05,-0.00024393668961373617,-1.750615533778626e-06,99.93999999999998
-0.48322911251406414,-0.04399221939827052,0.05451083482052367,-0.8726871594898449,-0.0024572922004657627,-0.026609724886684956,0.0007230783962267251,7.734635931612505e-05,-0.00024393668961373617,-1.750615533778626e-06,99.93999999999998
-0.4785835355853992,-0.0460862581886267,0.05481985612150653,-0.8751163577762489,-0.0028124796517939475,-0.027392623838190716,0.0007679654795076712,7.870381088631789e-05,-0.00024684826321628355,-1.8641403355992665e-06,100.93999999999998
-0.4785394175259947,-0.04545751129160133,0.05444025946596966,-0.8751970627751978,-0.0028124796517939475,-0.027392623838190716,0.0007679654795076712,7.870381088631789e-05,-0.00024684826321628355,-1.8641403355992665e-06,100.93999999999998
-0.47232804595071437,-0.04812084058784255,0.05368422719732645,-0.8784694675739876,-0.0031480692099069,-0.028203017352387786,0.0008124407657462076,8.00537187544433e-05,-0.0002497999890794486,-1.9743037389158032e-06,101.93999999999998
-0.4724087433239081,-0.0466872661832882,0.052948319966734596,-0.878548094198694,-0.0031480692099069,-0.028203017352387786,0.0008124407657462076,8.00537187544433e-05,-0.0002497999890794486,-1.9743037389158032e-06,101.93999999999998
-0.4652013273637727,-0.050293985081897453,0.05208399000769122,-0.8822389121255333,-0.003449302075068624,-0.029017896252229468,0.0008555334957329363,8.136961510380273e-05,-0.00025274311149436326,-2.0794753801714346e-06,102.93999999999998
-0.4652455157634914,-0.048923852987484584,0.05120265742565984,-0.8823442381198918,-0.003449302075068624,-0.029017896252229468,0.0008555334957329363,8.136961510380273e-05,-0.00025274311149436326,-2.0794753801714346e-06,102.93999999999998
-0.45765271256145607,-0.053012351658755376,0.0504283341235764,-0.8861154938123308,-0.0037143222544515145,-0.029842485247454545,0.0008970672527593834,8.264624420004447e-05,-0.00025567872818833164,-2.1791388917325575e-06,103.93999999999998
-0.457670431994535,-0.052057870129155054,0.04951118351485878,-0.8862146447348461,-0.0037143222544515145,-0.029842485247454545,0.0008970672527593834,8.264624420004447e-05,-0.00025567872818833164,-2.1791388917325575e-06,103.93999999999998
-0.4732428679355834,-0.04630392235132284,0.05419892637207698,-0.8780430576589628,-0.004083299379447448,-0.03068997711760055,0.0009432369320347159,8.407675747821039e-05,-0.00025887585826400586,-2.3617941612282634e-06,104.93999999999998
-0.4733467127414619,-0.042049050716944314,0.05014468478361855,-0.8784419602105807,-0.004083299379447448,-0.03068997711760055,0.0009432369320347159,8.407675747821039e-05,-0.00025887585826400586,-2.3617941612282634e-06,104.93999999999998
-0.47591113891455955,-0.04391268726661592,0.051540470453179645,-0.8768830273528712,-0.0044102164291255795,-0.031445090352748006,0.0009843701211521255,8.54476336827564e-05,-0.0002619159134775652,-2.5235695869975624e-06,105.93999999999998
-0.4750312968995409,-0.04428928488526764,0.0511063817130558,-0.8773664365352092,-0.0044102164291255795,-0.031445090352748006,0.0009843701211521255,8.54476336827564e-05,-0.0002619159134775652,-2.5235695869975624e-06,105.93999999999998
-0.46997008986744643,-0.04799648747313695,0.048758059472839316,-0.8800267629206902,-0.004690380162228418,-0.0322426430827791,0.0010223825268019355,8.681823391060338e-05,-0.0002650001098825699,-2.6710904965625374e-06,106.93999999999998
-0.47064470812039205,-0.047115044189954776,0.04917176923281116,-0.8796907800129341,-0.004690380162228418,-0.0322426430827791,0.0010223825268019355,8.681823391060338e-05,-0.0002650001098825699,-2.6710904965625374e-06,106.93999999999998
-0.47658070677188524,-0.04579454696346405,0.05292894768691335,-0.8763402398029987,-0.005027344072080345,-0.03303959949962034,0.001064014970816865,8.800994633329016e-05,-0.00026816363482679,-2.90317217514354e-06,107.93999999999998
-0.4648933578511018,-0.03874259820456095,0.059046461248961506,-0.8825455752108567,-0.005027344072080345,-0.03303959949962034,0.001064014970816865,8.800994633329016e-05,-0.00026816363482679,-2.90317217514354e-06,107.93999999999998
-0.5085268147149079,-0.035511433892218766,0.07242025790249022,-0.8572600089962001,-0.005580230917151678,-0.03378244126947046,0.0011200082443109402,8.903635099379453e-05,-0.00027081405776819607,-3.0658103720581063e-06,108.93999999999998
-0.47665387153371697,-0.04818264604697262,0.053189884535116944,-0.8761565816422153,-0.005580230917151678,-0.03378244126947046,0.0011200082443109402,8.903635099379453e-05,-0.00027081405776819607,-3.0658103720581063e-06,108.93999999999998
-0.44501579369147237,-0.05574070278311577,0.049848997504448926,-0.8923950889971294,-0.005767623437388209,-0.03459324174648567,0.0011259713491743593,8.961813189260001e-05,-0.00027322838977581165,-3.237768586254382e-06,109.93999999999998
-0.40911645019007137,-0.0331757045741468,0.05675238511488589,-0.9101111303536813,-0.005767623437388209,-0.03459324174648567,0.0011259713491743593,8.961813189260001e-05,-0.00027322838977581165,-3.237768586254382e-06,109.93999999999998
-0.3829481280218258,-0.04979747323176465,0.04076182868396937,-0.9215255917372288,-0.0058787730948834035,-0.035419830544584446,0.0011524948837486892,9.03116354440952e-05,-0.0002760395025734144,-3.3340673982774152e-06,110.93999999999998
-0.36884218891544246,-0.052778978220054146,0.03762114553791593,-0.927229458409582,-0.0058787730948834035,-0.035419830544584446,0.0011524948837486892,9.03116354440952e-05,-0.0002760395025734144,-3.3340673982774152e-06,110.93999999999998
-0.3402183888363314,-0.06571293610076517,0.019661567011961752,-0.937841500846098,-0.0056409527094258,-0.036331800493049814,0.0011470750866097647,9.085933336874006e-05,-0.000279037356807283,-3.4071551710439266e-06,111.93999999999998
-0.33973713486692647,-0.06353479425560941,0.019481342527807335,-0.9381697535119234,-0.0056409527094258,-0.036331800493049814,0.0011470750866097647,9.085933336874006e-05,-0.000279037356807283,-3.4071551710439266e-06,111.93999999999998
-0.3203584165727565,-0.07175228865079974,0.0110500218233125,-0.9445104504567818,-0.005277293551438179,-0.03723015383683019,0.0011344110761965572,9.129364408891856e-05,-0.0002820671921687193,-3.450168040710192e-06,112.93999999999998
-0.32081073458292,-0.06984402071882694,0.010250016200069942,-0.9445089848773773,-0.005277293551438179,-0.03723015383683019,0.0011344110761965572,9.129364408891856e-05,-0.0002820671921687193,-3.450168040710192e-06,112.93999999999998
-0.3120374620893409,-0.07525640236015398,0.006772493440218755,-0.9470603093199779,-0.004863001120392196,-0.03810848407299012,0.0011179849019532797,9.166512420429436e-05,-0.000285030808253179,-3.4837031429658416e-06,113.93999999999998
-0.31192565620652474,-0.07317071888098847,0.005148365772201368,-0.9472707771426518,-0.004863001120392196,-0.03810848407299012,0.0011179849019532797,9.166512420429436e-05,-0.000285030808253179,-3.4837031429658416e-06,113.93999999999998
-0.3084536357065542,-0.07717751636989784,0.0037571123779491854,-0.9480959179813834,-0.004411270940880914,-0.038984544012240566,0.0010969431393042137,9.202006434156928e-05,-0.00028799059746460336,-3.509331317941727e-06,114.93999999999998
-0.30846299832969243,-0.07472320885456146,0.0029851093450866673,-0.9482922069921969,-0.004411270940880914,-0.038984544012240566,0.0010969431393042137,9.202006434156928e-05,-0.00028799059746460336,-3.509331317941727e-06,114.93999999999998
-0.30957092730000474,-0.0777712800816615,0.003027338415217225,-0.9476857623638728,-0.003947119959061826,-0.03987228580573345,0.0010741618368836053,9.239433836163724e-05,-0.00029097942374599263,-3.530395493457044e-06,115.93999999999998
-0.3096426429327426,-0.07600341892640469,0.002148539074035974,-0.9478081545170262,-0.003947119959061826,-0.03987228580573345,0.0010741618368836053,9.239433836163724e-05,-0.00029097942374599263,-3.530395493457044e-06,115.93999999999998
-0.30983802722241255,-0.07883798045392987,0.001838995730880755,-0.9475133707866983,-0.003477702849125926,-0.04074664131636048,0.0010497502069775518,9.276241904376872e-05,-0.00029391596718541434,-3.548721867320467e-06,116.93999999999998
-0.3099338216368656,-0.07711535299700246,0.0010521921691068325,-0.9476250004244055,-0.003477702849125926,-0.04074664131636048,0.0010497502069775518,9.276241904376872e-05,-0.00029391596718541434,-3.548721867320467e-06,116.93999999999998
-0.30976634975529477,-0.07971693948661258,0.0007858924748414706,-0.947464722557619,-0.003004462889991509,-0.04160929753069049,0.0010240869826077588,9.312281682787493e-05,-0.0002968107559782796,-3.5657036234975367e-06,117.93999999999998
-0.3099246037611537,-0.07775876890712487,-3.417736326623873e-05,-0.9475760194693869,-0.003004462889991509,-0.04160929753069049,0.0010240869826077588,9.312281682787493e-05,-0.0002968107559782796,-3.5657036234975367e-06,117.93999999999998
-0.310157769010386,-0.08012957692074722,1.911389860941608e-05,-0.9473021739971154,-0.0025283887251236017,-0.04246585481943375,0.0009971815209589433,9.348872651830478e-05,-0.00029968313446224816,-3.581118906394447e-06,118.93999999999998
-0.31022638319813534,-0.07801284351950875,-0.0007300531654883571,-0.9474560963106312,-0.0025283887251236017,-0.04246585481943375,0.0009971815209589433,9.348872651830478e-05,-0.00029968313446224816,-3.581118906394447e-06,118.93999999999998
-0.31361118134620375,-0.08002302271768391,-0.00015894704707193445,-0.9461735134242555,-0.0020479359248598717,-0.04333278407111489,0.0009686941732807612,9.388366885386366e-05,-0.00030258599685486186,-3.5965319227727797e-06,119.93999999999998
-0.3135891066473343,-0.07797836899818256,-0.0015231228382818064,-0.946350318992565,-0.0020479359248598717,-0.04333278407111489,0.0009686941732807612,9.388366885386366e-05,-0.00030258599685486186,-3.5965319227727797e-06,119.93999999999998
-0.3174520499179454,-0.08000131663341539,-0.0011470354882785908,-0.9448929408400738,-0.0015554947232990428,-0.04420441907829643,0.0009366795165208121,9.430639484626983e-05,-0.00030550980114232927,-3.613034129473766e-06,120.93999999999998
-0.31751482127598446,-0.0780182575006488,-0.0013499029891245829,-0.9450373894870837,-0.0015554947232990428,-0.04420441907829643,0.0009366795165208121,9.430639484626983e-05,-0.00030550980114232927,-3.613034129473766e-06,120.93999999999998
-0.321333993133111,-0.08005656261834648,-0.0013043698977783182,-0.9435749627125734,-0.00106566826727187,-0.04507404901103308,0.0009044510573235489,9.475562281040637e-05,-0.00030842044838708484,-3.628673427604748e-06,121.93999999999998
-0.3214753755843485,-0.07782267243659662,-0.0019867639629896844,-0.9437124918727543,-0.00106566826727187,-0.04507404901103308,0.0009044510573235489,9.475562281040637e-05,-0.00030842044838708484,-3.628673427604748e-06,121.93999999999998
-0.32333021444760934,-0.08012949226055972,-0.002071596676134445,-0.9428852238647816,-0.0005838220780979818,-0.04591837614169709,0.0008717392583661924,9.520121384840301e-05,-0.0003112720385062051,-3.644274349247347e-06,122.93999999999998
-0.3233174990237899,-0.07793766581902471,-0.0029453751549040554,-0.9430709622488015,-0.0005838220780979818,-0.04591837614169709,0.0008717392583661924,9.520121384840301e-05,-0.0003112720385062051,-3.644274349247347e-06,122.93999999999998
-0.322605741941425,-0.0804484466309288,-0.003012974829643203,-0.9431036553230877,-0.00010436587820295099,-0.04674329622484624,0.0008381955117993491,9.563761794798394e-05,-0.0003140804343303967,-3.6579410054911577e-06,123.93999999999998
-0.3225968599096544,-0.07754261938843098,-0.004011334846736195,-0.9433463400827711,-0.00010436587820295099,-0.04674329622484624,0.0008381955117993491,9.563761794798394e-05,-0.0003140804343303967,-3.6579410054911577e-06,123.93999999999998
-0.3267746059495569,-0.07884420859936621,-0.00013916164656315784,-0.9418077979667017,0.0003631997702823472,-0.04761736855011324,0.0008042618832764419,9.614295338754502e-05,-0.0003171704771537977,-3.65930633708844e-06,124.93999999999998
-0.3271266792368974,-0.07742568654290653,0.0008066144416397495,-0.941802924272346,0.0003631997702823472,-0.04761736855011324,0.0008042618832764419,9.614295338754502e-05,-0.0003171704771537977,-3.65930633708844e-06,124.93999999999998
-0.3229525831965791,-0.08016043465413898,0.0003857548276961466,-0.9430142018633277,0.0008088192092932845,-0.04846661883965015,0.0007752010634778483,9.662061235877895e-05,-0.0003201337721316623,-3.65507111894106e-06,125.93999999999998
-0.3238449542184278,-0.07841438423586183,0.00048110805612594433,-0.9428549191191684,0.0008088192092932845,-0.04846661883965015,0.0007752010634778483,9.662061235877895e-05,-0.0003201337721316623,-3.65507111894106e-06,125.93999999999998
-0.39086660978297433,-0.07260916014094634,0.00551818339790871,-0.917562397263738,0.0012293267385480706,-0.0494351536012599,0.0007388354305768143,9.743034901050751e-05,-0.00032336160143185005,-3.7447384015225856e-06,126.93999999999998
-0.3853326221031187,-0.06562802952571799,-0.025909177683338096,-0.9200763265052959,0.0012293267385480706,-0.0494351536012599,0.0007388354305768143,9.743034901050751e-05,-0.00032336160143185005,-3.7447384015225856e-06,126.93999999999998
-0.48751982338710376,-0.05413545654647417,-0.0032243718009504216,-0.8714260597294536,0.0015306942860193844,-0.04997093533049707,0.0006667352635465348,9.833978902999064e-05,-0.0003256244269919765,-3.8676139764823e-06,127.93999999999998
-0.46100137515962974,-0.07578959458728274,0.0070914154250739155,-0.8841285999675017,0.0015306942860193844,-0.04997093533049707,0.0006667352635465348,9.833978902999064e-05,-0.0003256244269919765,-3.8676139764823e-06,127.93999999999998
-0.4471130033451604,-0.07520031063749938,0.009827078996858482,-0.8912565870937974,0.001797197282080352,-0.05065796775138138,0.0005886032860714962,9.931936711885996e-05,-0.00032737785833910764,-4.0384333400422496e-06,128.94
-0.42184045733144776,-0.052991863052966215,0.01097644717360045,-0.9050535943335157,0.001797197282080352,-0.05065796775138138,0.0005886032860714962,9.931936711885996e-05,-0.00032737785833910764,-4.0384333400422496e-06,128.94
-0.40710344276852795,-0.06148508326847121,0.0076764852253734155,-0.9112779175400146,0.0020968671093552923,-0.05134425592960503,0.0005212740933180174,0.00010056909212971002,-0.00032975918638169675,-4.110544820579068e-06,129.94
-0.40194334273048893,-0.06315905213794001,0.007435594432663356,-0.9134534445187181,0.0020968671093552923,-0.05134425592960503,0.0005212740933180174,0.00010056909212971002,-0.00032975918638169675,-4.110544820579068e-06,129.94
-0.38329705464103164,-0.06966149065651756,0.00028805474673777425,-0.9209943331245231,0.002534525437799852,-0.05209066132048104,0.0004345658004287434,0.00010174870699040353,-0.00033227338556663044,-4.183493863321643e-06,130.94
-0.3856104325630732,-0.06621874717255805,-0.00115944412999462,-0.9202816566197143,0.002534525437799852,-0.05209066132048104,0.0004345658004287434,0.00010174870699040353,-0.00033227338556663044,-4.183493863321643e-06,130.94
-0.3757057594398972,-0.07044341499848229,-0.00018678517771072035,-0.9240578297478675,0.002953452815553574,-0.05280295180508511,0.000352960956952647,0.00010287354377450016,-0.0003346920007650909,-4.249089922772992e-06,131.94
-0.3748718798862267,-0.0678093075578268,-0.001150769741018032,-0.9245926925993401,0.002953452815553574,-0.05280295180508511,0.000352960956952647,0.00010287354377450016,-0.0003346920007650909,-4.249089922772992e-06,131.94
-0.36715526566127493,-0.07150086142819989,-0.00014925179346445116,-0.9274074700131145,0.003381003291120634,-0.05353193506016349,0.00027055970079679003,0.00010397879968881377,-0.00033715840368191553,-4.30939607020209e-06,132.94
-0.3672356274905011,-0.06886983619098483,-0.001381781391487123,-0.9275737330503009,0.003381003291120634,-0.05353193506016349,0.00027055970079679003,0.00010397879968881377,-0.00033715840368191553,-4.30939607020209e-06,132.94
-0.3569188664480436,-0.07250503536533265,0.00013614237411758355,-0.9313173058015025,0.0037930928256715694,-0.05424446003792426,0.00019172087504169293,0.00010503064538480471,-0.000339562801153221,-4.367244789340151e-06,133.94
-0.35680913867939335,-0.06932043862232154,-0.00027132743206969006,-0.9316017613366254,0.0037930928256715694,-0.05424446003792426,0.00019172087504169293,0.00010503064538480471,-0.000339562801153221,-4.367244789340151e-06,133.94
-0.35138902618387224,-0.07251418017402336,0.001223225215955726,-0.933416278876317,0.00419930711066989,-0.054972747858048454,0.00011489658201474645,0.00010608648975478312,-0.0003420156508708044,-4.421206704771625e-06,134.94
-0.3514708350756547,-0.06978589683906637,5.910383248387575e-05,-0.9335942251322712,0.00419930711066989,-0.054972747858048454,0.00011489658201474645,0.00010608648975478312,-0.0003420156508708044,-4.421206704771625e-06,134.94
-0.34914178668885426,-0.07258957478512898,0.0017285983589845528,-0.9342525238756073,0.0046059831543200916,-0.055717413271304396,3.727886227252444e-05,0.0001071555588337327,-0.00034451866144273623,-4.474464777247138e-06,135.94
-0.3490473317676021,-0.0700188227451614,0.0009677479175638533,-0.934485092503496,0.0046059831543200916,-0.055717413271304396,3.727886227252444e-05,0.0001071555588337327,-0.00034451866144273623,-4.474464777247138e-06,135.94
-0.3437221712534683,-0.07311960541879459,0.0020281330869202857,-0.9362181791486336,0.004999882581687649,-0.05644886780151214,-3.727604176999198e-05,0.00010819556611340244,-0.000346973600361523,-4.528261604258441e-06,136.94
-0.3437612341819644,-0.07017650667038651,0.0011795922640524118,-0.9364304994751743,0.004999882581687649,-0.05644886780151214,-3.727604176999198e-05,0.00010819556611340244,-0.000346973600361523,-4.528261604258441e-06,136.94
-0.33709343111459483,-0.0733971072268971,0.0025426184374561585,-0.9386023750457885,0.005382527228352202,-0.05717418014283603,-0.00010908996010901597,0.00010921353006279335,-0.00034941363523331443,-4.5793682848897466e-06,137.94
-0.33719308125582953,-0.07094171221084794,0.002190842728365824,-0.9387562514465256,0.005382527228352202,-0.05717418014283603,-0.00010908996010901597,0.00010921353006279335,-0.00034941363523331443,-4.5793682848897466e-06,137.94
-0.334442829420744,-0.07367237212320499,0.0030422006192283376,-0.9395270727606413,0.0057668412260185285,-0.057917175189679086,-0.0001803896970112046,0.00011024355536601302,-0.00035190614366878924,-4.628134814430222e-06,138.94
-0.33446561182825707,-0.07077217855561863,0.0023877609166937704,-0.9397437692502387,0.0057668412260185285,-0.057917175189679086,-0.0001803896970112046,0.00011024355536601302,-0.00035190614366878924,-4.628134814430222e-06,138.94
-0.3317218859266872,-0.0736064494790955,0.003341648542559269,-0.9404953558510225,0.0061428911257271675,-0.058655076525732305,-0.0002496956193418071,0.00011126921533576716,-0.00035439741875648034,-4.674349195191325e-06,139.94
-0.33175749225731455,-0.07083542444485813,0.002667333858111411,-0.9406977167533385,0.0061428911257271675,-0.058655076525732305,-0.0002496956193418071,0.00011126921533576716,-0.00035439741875648034,-4.674349195191325e-06,139.94
-0.33229142460262323,-0.07349033163163712,0.00321809911995994,-0.9403037935317955,0.006527233131849131,-0.0594105334767867,-0.00032048405073931325,0.00011232880103409447,-0.00035695360655064946,-4.722716881812228e-06,140.94
-0.33231005830643057,-0.07094493870031635,0.002605452164913451,-0.9404945786341361,0.006527233131849131,-0.0594105334767867,-0.00032048405073931325,0.00011232880103409447,-0.00035695360655064946,-4.722716881812228e-06,140.94
-0.3245585183115807,-0.07428141423597286,0.003547997793276737,-0.9429376710059653,0.006884026887073494,-0.060122634342334474,-0.00038493948026740115,0.00011331206881908605,-0.00035936920247507025,-4.7689616616657935e-06,141.94
-0.3245549301234849,-0.0714047257003946,0.0030126858725973257,-0.9431629690589132,0.006884026887073494,-0.060122634342334474,-0.00038493948026740115,0.00011331206881908605,-0.00035936920247507025,-4.7689616616657935e-06,141.94
-0.32481612751961997,-0.07398947940146211,0.0038152817252456077,-0.9428708733789667,0.007251930072397347,-0.060866442206161435,-0.0004513444055542749,0.00011434564250331581,-0.0003618999614227805,-4.813932445244188e-06,142.94
-0.3248194395927142,-0.07119551158092648,0.003126162863928598,-0.9430873543310574,0.007251930072397347,-0.060866442206161435,-0.0004513444055542749,0.00011434564250331581,-0.0003618999614227805,-4.813932445244188e-06,142.94
-0.3199083285352658,-0.0742954584506793,0.004002734466414798,-0.9445225377428361,0.007603237394440593,-0.061584667040826824,-0.0005140369147972203,0.00011534122846996818,-0.0003643608888689425,-4.8563153448883895e-06,143.94
-0.31998016347644326,-0.07127970685380196,0.0035412357189307615,-0.9447324266807019,0.007603237394440593,-0.061584667040826824,-0.0005140369147972203,0.00011534122846996818,-0.0003643608888689425,-4.8563153448883895e-06,143.94
-0.3203709734858304,-0.07397195012423644,0.004310434284024705,-0.9443897553970193,0.007955747266451452,-0.062316473217438724,-0.0005767639656228912,0.00011636819685841498,-0.00036687738003361703,-4.899792926869387e-06,144.94
-0.3204046279157973,-0.0708138488251216,0.0035307248790772358,-0.9446236325683053,0.007955747266451452,-0.062316473217438724,-0.0005767639656228912,0.00011636819685841498,-0.00036687738003361703,-4.899792926869387e-06,144.94
-0.3170410518658235,-0.0739746626139428,0.004427173572483378,-0.9455120945060008,0.008296868888733763,-0.06303137647899348,-0.0006371084194148657,0.0001173707941326281,-0.00036936040444534614,-4.939893400940993e-06,145.94
-0.31709685004847504,-0.07068114682286161,0.0038292459992217455,-0.9457479051249427,0.008296868888733763,-0.06303137647899348,-0.0006371084194148657,0.0001173707941326281,-0.00036936040444534614,-4.939893400940993e-06,145.94
-0.3158066080004474,-0.07381659002184911,0.004834230445659077,-0.9459354775019256,0.008634270286208544,-0.06375167393726747,-0.000696593970405388,0.00011838734204361877,-0.0003718723889743144,-4.979804729711353e-06,146.94
-0.31585784004313405,-0.07154864879575072,0.0041970291028135265,-0.9460956614875148,0.008634270286208544,-0.06375167393726747,-0.000696593970405388,0.00011838734204361877,-0.0003718723889743144,-4.979804729711353e-06,146.94
-0.3150950095762345,-0.07417731027039334,0.005208664446304609,-0.9461425534219927,0.008960447519485198,-0.06446052565444044,-0.0007543201246185395,0.00011939180065140136,-0.0003743515455376664,-5.015421683758595e-06,147.94
-0.31505920110965546,-0.06953218400986212,0.004401239479831126,-0.9465112805846561,0.008960447519485198,-0.06446052565444044,-0.0007543201246185395,0.00011939180065140136,-0.0003743515455376664,-5.015421683758595e-06,147.94
-0.3208406702810977,-0.0720589682674959,0.006008693953098745,-0.9443689241937062,0.009284678840771863,-0.06519128572677747,-0.0008128574864482289,0.00012048014203062183,-0.00037707890789689307,-4.99455252020203e-06,148.94
-0.32109295046416786,-0.05846743955984913,0.0020188475959801826,-0.945239017353767,0.009284678840771863,-0.06519128572677747,-0.0008128574864482289,0.00012048014203062183,-0.00037707890789689307,-4.99455252020203e-06,148.94
-0.3157163669250561,-0.06584944544904707,0.004595719687571577,-0.9465547557063191,0.009574966626869215,-0.06582913433002144,-0.0008675788420598233,0.00012151369397978048,-0.0003797475926039557,-4.971529472253247e-06,149.94
-0.31586631327463593,-0.06501557179070612,0.004364479796833087,-0.946563467961404,0.009574966626869215,-0.06582913433002144,-0.0008675788420598233,0.00012151369397978048,-0.0003797475926039557,-4.971529472253247e-06,149.94
-0.3118197339957511,-0.07030377649918423,0.004615237353956293,-0.9475254783302338,0.009879907456134594,-0.06649415978253422,-0.0009245312848879789,0.00012252379118753222,-0.0003823765153523972,-4.954245422360533e-06,150.94
-0.31157898407661366,-0.06744040601553505,0.004166560014635122,-0.94781483850797,0.009879907456134594,-0.06649415978253422,-0.0009245312848879789,0.00012252379118753222,-0.0003823765153523972,-4.954245422360533e-06,150.94
-0.3228474760327422,-0.06972719185011451,0.008839760895087496,-0.943837636759259,0.010145936937007558,-0.06717530102475854,-0.0009764270618171625,0.00012358732963235172,-0.0003851309245635284,-4.899712717752282e-06,151.94
-0.3182449282727407,-0.05388855878251047,0.004158124234577015,-0.9464665334093286,0.010145936937007558,-0.06717530102475854,-0.0009764270618171625,0.00012358732963235172,-0.0003851309245635284,-4.899712717752282e-06,151.94
-0.38369096010416126,-0.05406978503091539,0.021843702407332882,-0.9216184449902233,0.010224856246351176,-0.06776124760617172,-0.000998883593354784,0.0001247510144358327,-0.0003876564709417292,-4.882179087377471e-06,152.94
-0.35619977440325395,-0.061369130954590505,0.01224474889277388,-0.932311973861487,0.010224856246351176,-0.06776124760617172,-0.000998883593354784,0.0001247510144358327,-0.0003876564709417292,-4.882179087377471e-06,152.94
-0.3860575982041484,-0.057763827482488136,0.03812665343281567,-0.9198745726464188,0.010207574187037702,-0.06830748952016585,-0.0010330566815941419,0.00012596544034919273,-0.00038972104389560866,-4.863897225687944e-06,153.94
-0.3456736980504589,-0.03706688255829059,0.04942468471448823,-0.9363188245647971,0.010207574187037702,-0.06830748952016585,-0.0010330566815941419,0.00012596544034919273,-0.00038972104389560866,-4.863897225687944e-06,153.94
-0.39624397279077256,-0.03824312510539139,0.06472314118984793,-0.9150623434518972,0.009945196124831749,-0.06892534925978967,-0.0009915197954117562,0.00012764593002632403,-0.0003924013211908569,-4.87426368647039e-06,154.94
-0.3694747066892846,-0.03805610811211946,0.06109969228983914,-0.9264485961748297,0.009945196124831749,-0.06892534925978967,-0.0009915197954117562,0.00012764593002632403,-0.0003924013211908569,-4.87426368647039e-06,154.94
-0.3760345596039711,-0.04758463310723365,0.05452704455261876,-0.9237751426011929,0.00978189094162438,-0.06969849137792657,-0.0009876588264826655,0.00012937409317092608,-0.00039567311757356924,-4.873094212931361e-06,155.94
-0.3667101744926512,-0.04257137723789383,0.054551673707855415,-0.9277582878418872,0.00978189094162438,-0.06969849137792657,-0.0009876588264826655,0.00012937409317092608,-0.00039567311757356924,-4.873094212931361e-06,155.94
-0.3613210438022951,-0.05349043125888307,0.043381835671935,-0.9298945603685893,0.009754060794115182,-0.07046661985558686,-0.0010055937766890164,0.00013105595424108888,-0.0003990621499106504,-4.8886475561262446e-06,156.94
-0.36506806631206973,-0.050474722509009654,0.04162831278826502,-0.9286790042426969,0.009754060794115182,-0.07046661985558686,-0.0010055937766890164,0.00013105595424108888,-0.0003990621499106504,-4.8886475561262446e-06,156.94
-0.36563451081230225,-0.05665284777426972,0.04030783809357907,-0.9281579270416945,0.009765830533212734,-0.07116865794279996,-0.0010297195714818674,0.0001326509221049578,-0.00040222163949692484,-4.908746834758848e-06,157.94
-0.36441940878297124,-0.05292245496434717,0.039458506823480205,-0.9288922082255173,0.009765830533212734,-0.07116865794279996,-0.0010297195714818674,0.0001326509221049578,-0.00040222163949692484,-4.908746834758848e-06,157.94
-0.3624334570672269,-0.05870887167049075,0.037997208191536756,-0.9293823054885032,0.009805483891566564,-0.07185515059298021,-0.0010567129119552969,0.00013420690191429056,-0.0004053472527590948,-4.927489026277865e-06,158.94
-0.362781560772265,-0.05533381536184258,0.03718959081769142,-0.9294862249522334,0.009805483891566564,-0.07185515059298021,-0.0010567129119552969,0.00013420690191429056,-0.0004053472527590948,-4.927489026277865e-06,158.94
-0.36217160521614955,-0.060067835788803786,0.037171852958476304,-0.9294309209545593,0.009856006425449091,-0.07253140586025834,-0.0010834052925885887,0.00013575509720119926,-0.00040843679425158657,-4.947398111421762e-06,159.94
-0.3621349755677673,-0.05606284595507457,0.036429317532137996,-0.9297247558272786,0.009856006425449091,-0.07253140586025834,-0.0010834052925885887,0.00013575509720119926,-0.00040843679425158657,-4.947398111421762e-06,159.94
