quaternion (w),quaternion (x),quaternion (y),quaternion (z),gyroscope bias (x),gyroscope bias (y),gyroscope bias (z),magnetometer bias (x),magnetometer bias (y),magnetometer bias (z),time
0.0014996556179712505,-0.6925945661074389,-0.7213198406855664,0.0028645182536316005,0.0,0.0,0.0,0.0,0.0,0.0,11.931999999999992
0.0015026629219654312,-0.6925973227373736,-0.7213171948486778,0.0028626834962117848,0.0,0.0,0.0,0.0,0.0,0.0,11.935999999999991
0.0015023764165913466,-0.6925928688581782,-0.7213214687131063,0.002863502308099802,0.0,0.0,0.0,0.0,0.0,0.0,11.93999999999999
0.0015027905070940414,-0.692585227621515,-0.7213288132299023,0.002861346796014937,0.0,0.0,0.0,0.0,0.0,0.0,11.94399999999999
0.0015034786214716297,-0.6925628534309226,-0.7213503094472907,0.002857386909613974,0.0,0.0,0.0,0.0,0.0,0.0,11.94799999999999
0.001499965798830665,-0.6925481910938202,-0.7213644024133796,0.00285517881535986,0.0,0.0,0.0,0.0,0.0,0.0,11.95199999999999
0.0014982910749671368,-0.6925329292553132,-0.7213790679259967,0.0028526091793862705,0.0,0.0,0.0,0.0,0.0,0.0,11.955999999999989
0.0014983235038590723,-0.6925414173209961,-0.7213709240044079,0.0028513720786174446,0.0,0.0,0.0,0.0,0.0,0.0,11.959999999999988
0.001496442483256526,-0.6925520005561879,-0.721360767810611,0.0028512890421691604,0.0,0.0,0.0,0.0,0.0,0.0,11.963999999999988
0.0014950534837867464,-0.6925426539690301,-0.7213697569736512,0.00284797689389777,0.0,0.0,0.0,0.0,0.0,0.0,11.967999999999988
0.001498905777573378,-0.6925286950905368,-0.7213831634874021,0.0028445025182640225,0.0,0.0,0.0,0.0,0.0,0.0,11.971999999999987
0.0014995970648237853,-0.6925211597498689,-0.7213903994586452,0.002843602686034249,0.0,0.0,0.0,0.0,0.0,0.0,11.975999999999987
0.0014975417302902634,-0.6925532176076997,-0.7213596372515064,0.002841107946420497,0.0,0.0,0.0,0.0,0.0,0.0,11.979999999999986
0.0015001391832764211,-0.692576373895305,-0.7213374134010915,0.0028375926917693995,0.0,0.0,0.0,0.0,0.0,0.0,11.983999999999986
0.0014983755485642614,-0.6925850732558227,-0.7213290719858639,0.002835680157303958,0.0,0.0,0.0,0.0,0.0,0.0,11.987999999999985
0.001491540088952444,-0.6925961867515449,-0.7213184293855378,0.002832107724450514,0.0,0.0,0.0,0.0,0.0,0.0,11.991999999999985
0.001485034297800488,-0.6926077668586962,-0.721307331551827,0.002830090056252099,0.0,0.0,0.0,0.0,0.0,0.0,11.995999999999984
0.0014827980431190912,-0.6926147444023893,-0.7213006319167375,0.0028311734124360226,0.0,0.0,0.0,0.0,0.0,0.0,11.999999999999984
0.0014831836983741089,-0.6926149394334045,-0.7213004542293225,0.002828527594279307,0.0,0.0,0.0,0.0,0.0,0.0,12.003999999999984
0.0014826562994530827,-0.6925897283856601,-0.7213246591061964,0.002829492941283173,0.0,0.0,0.0,0.0,0.0,0.0,12.007999999999983
0.0014852889434837015,-0.6925680653365216,-0.7213454340471966,0.0028343556663665494,0.0,0.0,0.0,0.0,0.0,0.0,12.011999999999983
0.0014874149291885883,-0.6925448795139252,-0.7213676876377049,0.002834905307368158,0.0,0.0,0.0,0.0,0.0,0.0,12.015999999999982
0.001487122087857837,-0.6925565619147366,-0.721356489413206,0.002830582659266085,0.0,0.0,0.0,0.0,0.0,0.0,12.019999999999982
0.0014853596693200927,-0.6925684264620495,-0.7213451177502214,0.0028265654870631538,0.0,0.0,0.0,0.0,0.0,0.0,12.023999999999981
0.0014833999433976899,-0.6925904511172437,-0.7213239805528117,0.0028251770330175534,0.0,0.0,0.0,0.0,0.0,0.0,12.027999999999981
0.0014828605291680361,-0.6926068986007431,-0.7213082021402192,0.0028218186610234758,0.0,0.0,0.0,0.0,0.0,0.0,12.03199999999998
0.001483340465278786,-0.6926216138055872,-0.7212940797030774,0.002819641058456179,0.0,0.0,0.0,0.0,0.0,0.0,12.03599999999998
0.001483417577838987,-0.6926088927385301,-0.7213063016672537,0.0028178621161619967,0.0,0.0,0.0,0.0,0.0,0.0,12.03999999999998
0.0014827913810443955,-0.6925959426806573,-0.7213187521440445,0.0028141281723231978,0.0,0.0,0.0,0.0,0.0,0.0,12.04399999999998
0.0014846654225232014,-0.6925742625754255,-0.7213395814100344,0.002809782533431696,0.0,0.0,0.0,0.0,0.0,0.0,12.047999999999979
0.001486190451905473,-0.6925547852145784,-0.7213582940996027,0.002805752669216542,0.0,0.0,0.0,0.0,0.0,0.0,12.051999999999978
0.0014859615263308097,-0.6925385368219883,-0.7213739090466431,0.002801835392599908,0.0,0.0,0.0,0.0,0.0,0.0,12.055999999999978
0.0014838658600783753,-0.6925321166550197,-0.7213800938234805,0.002797459321316561,0.0,0.0,0.0,0.0,0.0,0.0,12.059999999999977
0.0014795194705268966,-0.69252981471165,-0.7213823239458371,0.0027945404071942894,0.0,0.0,0.0,0.0,0.0,0.0,12.063999999999977
0.0014818868206058692,-0.6925376132445701,-0.7213748412211564,0.0027922582467710478,0.0,0.0,0.0,0.0,0.0,0.0,12.067999999999977
0.001484360354762801,-0.6925409627812273,-0.7213716409747732,0.0027869592301955123,0.0,0.0,0.0,0.0,0.0,0.0,12.071999999999976
0.001484879320182676,-0.692546039546499,-0.7213667829999002,0.0027825574995525267,0.0,0.0,0.0,0.0,0.0,0.0,12.075999999999976
0.0014869076199897548,-0.6925347006529002,-0.7213776555314493,0.0027848873006229994,0.0,0.0,0.0,0.0,0.0,0.0,12.079999999999975
0.001487926662571754,-0.6925288179398651,-0.7213832795037458,0.002790421022117457,0.0,0.0,0.0,0.0,0.0,0.0,12.083999999999975
0.0014860835164253016,-0.6925338655592047,-0.7213784445364587,0.002788613915031941,0.0,0.0,0.0,0.0,0.0,0.0,12.087999999999974
0.0014814845241197625,-0.6925383635288125,-0.7213741532330283,0.0027841141805501003,0.0,0.0,0.0,0.0,0.0,0.0,12.091999999999974
0.0014815516775287649,-0.6925423711097839,-0.7213703058498958,0.0027840726091482664,0.0,0.0,0.0,0.0,0.0,0.0,12.095999999999973
0.00148327622455848,-0.6925337939449048,-0.7213785480361057,0.0027811093537852736,0.0,0.0,0.0,0.0,0.0,0.0,12.099999999999973
0.001481601535963004,-0.692527236671419,-0.7213848643692413,0.0027764697204256585,0.0,0.0,0.0,0.0,0.0,0.0,12.103999999999973
0.001479692187284081,-0.6924876263957908,-0.7214229006997706,0.002774192798529203,0.0,0.0,0.0,0.0,0.0,0.0,12.107999999999972
0.0014771664277865716,-0.6924526892340505,-0.7214564483187437,0.002772062621953037,0.0,0.0,0.0,0.0,0.0,0.0,12.111999999999972
0.00147504963661671,-0.6924191645575073,-0.7214886426419308,0.002768270354795357,0.0,0.0,0.0,0.0,0.0,0.0,12.115999999999971
0.001474846358151386,-0.6924094667905726,-0.7214979663248985,0.0027640036270494515,0.0,0.0,0.0,0.0,0.0,0.0,12.11999999999997
0.0014726728632871223,-0.692402878122106,-0.7215043077952774,0.0027603325378476443,0.0,0.0,0.0,0.0,0.0,0.0,12.12399999999997
0.0014721772588529602,-0.6924310030557903,-0.721477327281666,0.002757701900944802,0.0,0.0,0.0,0.0,0.0,0.0,12.12799999999997
0.0014762434349984215,-0.6924529711044387,-0.7214562396120447,0.0027564177484522222,0.0,0.0,0.0,0.0,0.0,0.0,12.13199999999997
0.0014761684737879552,-0.6924781269272142,-0.7214320924891274,0.0027569150826386533,0.0,0.0,0.0,0.0,0.0,0.0,12.135999999999969
0.001472126597716917,-0.6924661822656542,-0.721443572223454,0.002755242125789025,0.0,0.0,0.0,0.0,0.0,0.0,12.139999999999969
0.0014688672490797282,-0.6924545270097832,-0.7214547735176742,0.0027532201552655892,0.0,0.0,0.0,0.0,0.0,0.0,12.143999999999968
0.0014652238400768543,-0.6924873803979112,-0.7214232505326156,0.002752217231997359,0.0,0.0,0.0,0.0,0.0,0.0,12.147999999999968
0.0014657300193037113,-0.6925105513864596,-0.7214010204909432,0.0027487248967238325,0.0,0.0,0.0,0.0,0.0,0.0,12.151999999999967
0.0014673062723696668,-0.6925303074890731,-0.7213820637880045,0.0027455903467991805,0.0,0.0,0.0,0.0,0.0,0.0,12.155999999999967
0.001468179008420951,-0.6925135936571961,-0.7213981110136374,0.002744535725924608,0.0,0.0,0.0,0.0,0.0,0.0,12.159999999999966
0.0014682739369557016,-0.6925004889292389,-0.7214106895746815,0.0027448081524068077,0.0,0.0,0.0,0.0,0.0,0.0,12.163999999999966
0.001466892758960265,-0.6924803909873678,-0.721429991468214,0.0027429425420189093,0.0,0.0,0.0,0.0,0.0,0.0,12.167999999999966
0.001465964570624155,-0.6924599395638035,-0.7214496375213703,0.0027392640353018547,0.0,0.0,0.0,0.0,0.0,0.0,12.171999999999965
0.0014658085441995033,-0.6924438648047341,-0.7214650677943396,0.002738877891386694,0.0,0.0,0.0,0.0,0.0,0.0,12.175999999999965
0.0014657214761798348,-0.6924477761959287,-0.7214613049018397,0.0027412462862670857,0.0,0.0,0.0,0.0,0.0,0.0,12.179999999999964
0.0014635929224608537,-0.6924533373341415,-0.7214559635254285,0.002743392819583334,0.0,0.0,0.0,0.0,0.0,0.0,12.183999999999964
0.0014624369822901606,-0.6924671573005716,-0.721442707904372,0.002741632678703416,0.0,0.0,0.0,0.0,0.0,0.0,12.187999999999963
0.0014627780961646627,-0.6924736290350233,-0.721436518373175,0.0027355673813265254,0.0,0.0,0.0,0.0,0.0,0.0,12.191999999999963
0.001462170732104025,-0.6924801498927158,-0.7214302819158036,0.002729907726677594,0.0,0.0,0.0,0.0,0.0,0.0,12.195999999999962
0.0014589198412403317,-0.6924783721551812,-0.7214320099018536,0.002725938219957415,0.0,0.0,0.0,0.0,0.0,0.0,12.199999999999962
0.0014570688672659446,-0.6924743903150047,-0.7214358539977769,0.0027210796895417028,0.0,0.0,0.0,0.0,0.0,0.0,12.203999999999962
0.0014616637441502347,-0.6924594831131644,-0.7214501639603854,0.0027182176663456447,0.0,0.0,0.0,0.0,0.0,0.0,12.207999999999961
0.001464320367714178,-0.692449979325956,-0.7214592810394544,0.0027180322620255636,0.0,0.0,0.0,0.0,0.0,0.0,12.21199999999996
0.001465655298964491,-0.6924411211072454,-0.7214677858279032,0.0027165542270290426,0.0,0.0,0.0,0.0,0.0,0.0,12.21599999999996
0.0014691513953827907,-0.6924428840080202,-0.7214661014624425,0.002712641041046414,0.0,0.0,0.0,0.0,0.0,0.0,12.21999999999996
0.0014690594096111627,-0.6924478474882185,-0.7214613503908845,0.0027092924436876694,0.0,0.0,0.0,0.0,0.0,0.0,12.22399999999996
0.0014692568581847047,-0.6924613401409361,-0.721448402186892,0.0027086300012876,0.0,0.0,0.0,0.0,0.0,0.0,12.227999999999959
0.001470666385958329,-0.6924719621461143,-0.7214382072939968,0.002707736751589207,0.0,0.0,0.0,0.0,0.0,0.0,12.231999999999958
0.0014718636917220845,-0.6924805557292404,-0.7214299630148835,0.0027059228627147225,0.0,0.0,0.0,0.0,0.0,0.0,12.235999999999958
0.0014716539476440432,-0.6924725225898332,-0.7214376888564074,0.0027019974568685042,0.0,0.0,0.0,0.0,0.0,0.0,12.239999999999958
0.0014696883846432333,-0.6924691941493137,-0.7214408930575815,0.0027005544859268716,0.0,0.0,0.0,0.0,0.0,0.0,12.243999999999957
0.001468836390616526,-0.6924742208003698,-0.7214360733871017,0.002699641157436746,0.0,0.0,0.0,0.0,0.0,0.0,12.247999999999957
0.0014682383810494365,-0.6924776446919618,-0.7214327946227919,0.002697910428102521,0.0,0.0,0.0,0.0,0.0,0.0,12.251999999999956
0.001468118053618661,-0.6924834327197018,-0.7214272335610324,0.0026993915229990696,0.0,0.0,0.0,0.0,0.0,0.0,12.255999999999956
0.0014690424348128488,-0.6924571480192805,-0.7214524562525638,0.002700636678843358,0.0,0.0,0.0,0.0,0.0,0.0,12.259999999999955
0.0014712780254548812,-0.6924325476189291,-0.7214760567845464,0.0027021890298987556,0.0,0.0,0.0,0.0,0.0,0.0,12.263999999999955
0.0014745661007731262,-0.6924426493745957,-0.7214663530461367,0.0027026661304297753,0.0,0.0,0.0,0.0,0.0,0.0,12.267999999999954
0.0014756739043217937,-0.6924553269699959,-0.7214541749516585,0.0027048072437147125,0.0,0.0,0.0,0.0,0.0,0.0,12.271999999999954
0.0014748701645792167,-0.6924668472032283,-0.7214431181088696,0.002705109197504364,0.0,0.0,0.0,0.0,0.0,0.0,12.275999999999954
0.0014736613698866454,-0.6924225181929877,-0.7214856785020137,0.0027019137546181234,0.0,0.0,0.0,0.0,0.0,0.0,12.279999999999953
0.001472247817410312,-0.6923889232759872,-0.7215179104700796,0.002704862653317708,0.0,0.0,0.0,0.0,0.0,0.0,12.283999999999953
0.0014703509284428018,-0.6924151512872998,-0.7214927366363143,0.0027069017297977616,0.0,0.0,0.0,0.0,0.0,0.0,12.287999999999952
0.0014657320358943552,-0.6924359247880688,-0.7214728231390659,0.0027031766935846353,0.0,0.0,0.0,0.0,0.0,0.0,12.291999999999952
0.0014626400065961985,-0.6924589677511837,-0.721450706009823,0.00270508097923817,0.0,0.0,0.0,0.0,0.0,0.0,12.295999999999951
0.0014648809512432693,-0.6924718363245163,-0.721438341919546,0.0027071811035007847,0.0,0.0,0.0,0.0,0.0,0.0,12.299999999999951
0.0014649360256171235,-0.692479177112431,-0.721431311163711,0.00270305396540737,0.0,0.0,0.0,0.0,0.0,0.0,12.30399999999995
0.0014643064447241796,-0.6924885717758564,-0.721422296852062,0.002702475007442625,0.0,0.0,0.0,0.0,0.0,0.0,12.30799999999995
0.001465276532115535,-0.6924988800397879,-0.7214123895535708,0.002705236945469654,0.0,0.0,0.0,0.0,0.0,0.0,12.31199999999995
0.0014671761390819623,-0.6925067829885506,-0.7214047913975221,0.0027073709983960054,0.0,0.0,0.0,0.0,0.0,0.0,12.31599999999995
0.001471057360418164,-0.6924933469151993,-0.7214176859099657,0.002706090304782223,0.0,0.0,0.0,0.0,0.0,0.0,12.319999999999949
0.0014739402993843066,-0.6924803970337498,-0.7214301201291372,0.002703515199302872,0.0,0.0,0.0,0.0,0.0,0.0,12.323999999999948
0.0014785813173972847,-0.6924663212723304,-0.7214436237170819,0.0027028686277969166,0.0,0.0,0.0,0.0,0.0,0.0,12.327999999999948
0.0014830202489792303,-0.6924545299306937,-0.7214549301912965,0.0027033926971050362,0.0,0.0,0.0,0.0,0.0,0.0,12.331999999999947
0.0014859874073384974,-0.6924467839872238,-0.7214623500591183,0.002705667080468516,0.0,0.0,0.0,0.0,0.0,0.0,12.335999999999947
0.00148708615303099,-0.6924609609749466,-0.721448740588145,0.002705698469193797,0.0,0.0,0.0,0.0,0.0,0.0,12.339999999999947
0.0014851191713969114,-0.6924774923199211,-0.7214328739340815,0.0027065584368552395,0.0,0.0,0.0,0.0,0.0,0.0,12.343999999999946
0.0014793988297462572,-0.6924734378390247,-0.7214367836573703,0.0027048941964416045,0.0,0.0,0.0,0.0,0.0,0.0,12.347999999999946
0.0014747000437758061,-0.692468573156821,-0.7214414710594753,0.002702644164036001,0.0,0.0,0.0,0.0,0.0,0.0,12.351999999999945
0.0014743673191388003,-0.6924625869901561,-0.7214472168682657,0.0027028009439586708,0.0,0.0,0.0,0.0,0.0,0.0,12.355999999999945
0.0014727639844804574,-0.6924626113719955,-0.7214472005728007,0.0027017778946216253,0.0,0.0,0.0,0.0,0.0,0.0,12.359999999999944
0.0014696673483394133,-0.692464612260467,-0.7214452885679632,0.0027011937980616517,0.0,0.0,0.0,0.0,0.0,0.0,12.363999999999944
0.0014654216553729627,-0.6924919357030029,-0.7214190687517442,0.0027016230392002596,0.0,0.0,0.0,0.0,0.0,0.0,12.367999999999943
0.0014600247079777722,-0.6925185991419242,-0.7213934811360303,0.002702507132123029,0.0,0.0,0.0,0.0,0.0,0.0,12.371999999999943
0.0014562037058009313,-0.6925393560789797,-0.7213735672964328,0.0027011402219031234,0.0,0.0,0.0,0.0,0.0,0.0,12.375999999999943
0.001456505829002453,-0.692533434192877,-0.7213792502489434,0.0027015599312935064,0.0,0.0,0.0,0.0,0.0,0.0,12.379999999999942
0.0014575612046360015,-0.6925278877004224,-0.7213845693343066,0.0027024801354919386,0.0,0.0,0.0,0.0,0.0,0.0,12.383999999999942
0.0014575386673235885,-0.692492060498196,-0.7214189713454048,0.002699909430707115,0.0,0.0,0.0,0.0,0.0,0.0,12.387999999999941
0.0014593065268607183,-0.6924572297439989,-0.7214524119312875,0.0026967977779790257,0.0,0.0,0.0,0.0,0.0,0.0,12.39199999999994
0.001460391957891475,-0.692427459176661,-0.7214809891846574,0.002695047051710024,0.0,0.0,0.0,0.0,0.0,0.0,12.39599999999994
0.001460367730771068,-0.6924169274258755,-0.7214911106625603,0.0026913147542137043,0.0,0.0,0.0,0.0,0.0,0.0,12.39999999999994
0.0014626343754524014,-0.6924077153917768,-0.7214999501203104,0.0026904168847168885,0.0,0.0,0.0,0.0,0.0,0.0,12.40399999999994
0.0014655285732676287,-0.6924053988250926,-0.721502162291749,0.0026917860605876493,0.0,0.0,0.0,0.0,0.0,0.0,12.407999999999939
0.0014641360878374305,-0.6924040944165721,-0.7215034238320615,0.0026899329537656367,0.0,0.0,0.0,0.0,0.0,0.0,12.411999999999939
0.0014632198438187488,-0.6924040441152747,-0.7215034748930184,0.0026896835875311158,0.0,0.0,0.0,0.0,0.0,0.0,12.415999999999938
0.001462932683268425,-0.6924026817525576,-0.7215047766342667,0.0026913609507902884,0.0,0.0,0.0,0.0,0.0,0.0,12.419999999999938
0.0014616614604006832,-0.692400011580358,-0.7215073449179827,0.0026904904196801025,0.0,0.0,0.0,0.0,0.0,0.0,12.423999999999937
0.0014633288165884363,-0.692414104006502,-0.7214938189948678,0.0026900546181038145,0.0,0.0,0.0,0.0,0.0,0.0,12.427999999999937
0.0014629543642594577,-0.6924313488251552,-0.7214772612131791,0.002692300323940668,0.0,0.0,0.0,0.0,0.0,0.0,12.431999999999936
0.0014619185067039383,-0.6924496830698057,-0.7214596514685376,0.0026963890115442417,0.0,0.0,0.0,0.0,0.0,0.0,12.435999999999936
0.0014603663272321733,-0.6924370056587493,-0.7214718055916194,0.002700788941039017,0.0,0.0,0.0,0.0,0.0,0.0,12.439999999999936
0.00145707093823961,-0.6924251337593408,-0.7214831998866318,0.0027024736791481136,0.0,0.0,0.0,0.0,0.0,0.0,12.443999999999935
0.0014571850703996815,-0.6924104180590573,-0.7214973231871953,0.0027022599179197374,0.0,0.0,0.0,0.0,0.0,0.0,12.447999999999935
0.0014587245145812108,-0.6923917434414604,-0.7215152567180332,0.0026981586306307577,0.0,0.0,0.0,0.0,0.0,0.0,12.451999999999934
0.0014587942287165574,-0.6923760414793296,-0.7215303389225414,0.002694275252146864,0.0,0.0,0.0,0.0,0.0,0.0,12.455999999999934
0.0014574270321726286,-0.6923937059718013,-0.7215134049163668,0.002690420612362503,0.0,0.0,0.0,0.0,0.0,0.0,12.459999999999933
0.0014554237318556785,-0.6924070354338119,-0.7215006422272541,0.0026837081027465126,0.0,0.0,0.0,0.0,0.0,0.0,12.463999999999933
0.0014545482062670824,-0.6923830121951033,-0.7215237206652797,0.0026775418731586013,0.0,0.0,0.0,0.0,0.0,0.0,12.467999999999932
0.001454783453512903,-0.6923645594752095,-0.7215414326802666,0.002676063061810282,0.0,0.0,0.0,0.0,0.0,0.0,12.471999999999932
0.0014548694901813123,-0.6923550427767164,-0.7215505440085844,0.0026815177294436956,0.0,0.0,0.0,0.0,0.0,0.0,12.475999999999932
0.0014545374079104308,-0.6923651070425423,-0.7215408575064857,0.0026895761196032383,0.0,0.0,0.0,0.0,0.0,0.0,12.479999999999931
0.0014549039949129797,-0.6923701177110911,-0.7215360339346099,0.002693527243038607,0.0,0.0,0.0,0.0,0.0,0.0,12.48399999999993
0.0014504135939174367,-0.6923837762899044,-0.7215229409381816,0.0026922724333101086,0.0,0.0,0.0,0.0,0.0,0.0,12.48799999999993
0.0014434047669525207,-0.6923972081735826,-0.7215100760431421,0.002689398506421352,0.0,0.0,0.0,0.0,0.0,0.0,12.49199999999993
0.0014409310497798342,-0.6924079428058866,-0.7214997801541786,0.0026891810094840235,0.0,0.0,0.0,0.0,0.0,0.0,12.49599999999993
0.0014389427362626332,-0.6924212612066764,-0.7214869957264819,0.002690998017996096,0.0,0.0,0.0,0.0,0.0,0.0,12.499999999999929
0.001437146792780179,-0.6924293079149918,-0.7214792849250167,0.0026887866312123396,0.0,0.0,0.0,0.0,0.0,0.0,12.503999999999929
0.001436266814683485,-0.692462264220353,-0.7214476673238946,0.0026857180361975533,0.0,0.0,0.0,0.0,0.0,0.0,12.507999999999928
0.0014367430434341296,-0.6924910592776572,-0.7214200359738222,0.0026833347656858757,0.0,0.0,0.0,0.0,0.0,0.0,12.511999999999928
0.0014387364507548054,-0.6925148730057863,-0.7213971824336352,0.002680649178338874,0.0,0.0,0.0,0.0,0.0,0.0,12.515999999999927
0.0014430723645357001,-0.6924913566434099,-0.721419744208522,0.0026816380126511163,0.0,0.0,0.0,0.0,0.0,0.0,12.519999999999927
0.001446958324182322,-0.6924726952281486,-0.7214376367430099,0.0026849517188899915,0.0,0.0,0.0,0.0,0.0,0.0,12.523999999999926
0.001447641971167461,-0.6924616627596308,-0.7214482057368348,0.0026900520426535114,0.0,0.0,0.0,0.0,0.0,0.0,12.527999999999926
0.0014448987042924174,-0.6924530836298086,-0.721456435597373,0.0026927262091041414,0.0,0.0,0.0,0.0,0.0,0.0,12.531999999999925
0.001442091359823938,-0.6924403260077914,-0.721468696280828,0.002689902893427463,0.0,0.0,0.0,0.0,0.0,0.0,12.535999999999925
0.001440724898798252,-0.6924243461392302,-0.7214840467715252,0.0026869014885306354,0.0,0.0,0.0,0.0,0.0,0.0,12.539999999999925
0.0014361658917015994,-0.6924128720541615,-0.7214950790485123,0.002683831220435264,0.0,0.0,0.0,0.0,0.0,0.0,12.543999999999924
0.001430768824412872,-0.6924482112416497,-0.721461176632642,0.0026829574454942462,0.0,0.0,0.0,0.0,0.0,0.0,12.547999999999924
0.001429076648412596,-0.6924815931356185,-0.7214291249036914,0.002686754358385948,0.0,0.0,0.0,0.0,0.0,0.0,12.551999999999923
0.0014294758463712814,-0.6925102028272313,-0.7214016468683168,0.002690627189383811,0.0,0.0,0.0,0.0,0.0,0.0,12.555999999999923
0.0014282727919514553,-0.692518274631563,-0.7213938954295126,0.0026920206515326,0.0,0.0,0.0,0.0,0.0,0.0,12.559999999999922
0.001427439744121548,-0.6925249882725678,-0.7213874485326807,0.00269297853051423,0.0,0.0,0.0,0.0,0.0,0.0,12.563999999999922
0.0014266650018470587,-0.6925244943326029,-0.7213879181039481,0.002694622421913267,0.0,0.0,0.0,0.0,0.0,0.0,12.567999999999921
0.001422918844014488,-0.692529054594206,-0.7213835348893705,0.0026980428712311865,0.0,0.0,0.0,0.0,0.0,0.0,12.571999999999921
0.0014203182297876887,-0.6925297598821895,-0.721382861031075,0.002698552253349731,0.0,0.0,0.0,0.0,0.0,0.0,12.57599999999992
0.0014239981874398329,-0.6925396621538621,-0.7213733559072908,0.0026962863404360314,0.0,0.0,0.0,0.0,0.0,0.0,12.57999999999992
0.001426079521153042,-0.6925521463280544,-0.7213613654519997,0.0026965434970063866,0.0,0.0,0.0,0.0,0.0,0.0,12.58399999999992
0.0014218167151346956,-0.6925637458955037,-0.7213502361097802,0.0026968820480243886,0.0,0.0,0.0,0.0,0.0,0.0,12.58799999999992
0.0014153847471651917,-0.692575982439073,-0.7213385019880625,0.002696439168315959,0.0,0.0,0.0,0.0,0.0,0.0,12.591999999999919
0.0014146425466957193,-0.6925826942566885,-0.7213320581903492,0.0026967071561652704,0.0,0.0,0.0,0.0,0.0,0.0,12.595999999999918
0.0014180491356794783,-0.6925750421278,-0.7213394029364429,0.002695538836878441,0.0,0.0,0.0,0.0,0.0,0.0,12.599999999999918
0.0014201222242328458,-0.6925667960693653,-0.7213473284422713,0.0026922080677777597,0.0,0.0,0.0,0.0,0.0,0.0,12.603999999999917
0.0014229552932159013,-0.6925533976549236,-0.7213602048025811,0.0026872889745130093,0.0,0.0,0.0,0.0,0.0,0.0,12.607999999999917
0.001422948751680121,-0.6925440513627649,-0.7213691935596619,0.0026830434177287444,0.0,0.0,0.0,0.0,0.0,0.0,12.611999999999917
0.0014229887684857855,-0.6925349941158663,-0.721377905073988,0.0026786375204114685,0.0,0.0,0.0,0.0,0.0,0.0,12.615999999999916
0.0014266858245375231,-0.6925279400126056,-0.7213846767585359,0.002676753152188716,0.0,0.0,0.0,0.0,0.0,0.0,12.619999999999916
0.0014298819188931296,-0.6925231741239525,-0.7213892466844292,0.0026764728760184336,0.0,0.0,0.0,0.0,0.0,0.0,12.623999999999915
0.001435323127030179,-0.6924929937939097,-0.7214182023710629,0.002677812833846607,0.0,0.0,0.0,0.0,0.0,0.0,12.627999999999915
0.0014396894438057297,-0.6924671475774594,-0.7214429953534578,0.0026797902292976282,0.0,0.0,0.0,0.0,0.0,0.0,12.631999999999914
