position (x) [m],position (y) [m],position (z) [m],velocity (x) [m/s],velocity (y) [m/s],velocity (z) [m/s],time
-1.6543325822554398,-6.205149589564272,0.06126352548524153,-0.2719844993155229,-1.0208081272261997,-0.02995758044374737,24.02799999999866
-1.655420898559625,-6.209232709140822,0.0612635254564507,-0.27217365277708216,-1.0207516610486378,-0.028974714789565773,24.03199999999866
-1.6565095682302649,-6.213317158412006,0.061263525428422894,-0.2721611825427812,-1.0214729745436386,-0.028023252369598243,24.035999999998662
-1.6575985927405794,-6.21740293617523,0.06126352540148865,-0.2723510726144979,-1.0214159070682454,-0.027103356985103223,24.03999999999866
-1.6586879732133055,-6.221490043012302,0.061263525375304266,-0.2723391637485587,-1.0221375114681288,-0.02621313424908053,24.043999999998658
-1.659777709876293,-6.225578478809986,0.06126352535014361,-0.2725291677451061,-1.0220803873736568,-0.025352682465444323,24.04799999999866
-1.6608678032558843,-6.229668244060389,0.061263525325628516,-0.2725175220506076,-1.0228022378280799,-0.024519851917252356,24.05199999999866
-1.6619582537249842,-6.2337593389832024,0.061263525302068515,-0.27270771249928283,-1.0227452235788528,-0.023714746708735635,24.055999999998658
-1.663049061381183,-6.237851765344545,0.06126352527915891,-0.2726961156001831,-1.0234679570924838,-0.022935654636617796,24.059999999998656
-1.664140226410518,-6.241945522486151,0.061263525257129484,-0.2728863990673352,-1.0234106137100911,-0.02218255998614179,24.063999999998657
-1.665231749200863,-6.246040610060103,0.06126352523569714,-0.2728749961051851,-1.0241331732659233,-0.021453781920774975,24.06799999999866
-1.6663236299003734,-6.250137027065398,0.061263525215160965,-0.27306535365004025,-1.0240753293821547,-0.020749738334401427,24.071999999998656
-1.6674158684344846,-6.254234771853548,0.0612635251950758,-0.2730539134055332,-1.0247970646924927,-0.020068140188221586,24.075999999998654
-1.6685084647066866,-6.258333842261974,0.061263525175821794,-0.2732442226954401,-1.024738139520904,-0.0194093963725582,24.079999999998655
-1.6696014191356419,-6.262434237529638,0.061263525157104926,-0.27323299178221455,-1.025459494310861,-0.018772101528691236,24.083999999998657
-1.67069473153832,-6.266535956930256,0.06126352513911438,-0.27342320955692034,-1.0254002059986185,-0.018156245964207254,24.087999999998654
-1.6717884025081797,-6.270638998407021,0.061263525121535524,-0.2734122753728784,-1.0261205323837848,-0.017559968161970817,24.091999999998652
-1.6728824328735494,-6.274743361430886,0.0612635251047159,-0.2736029073119964,-1.0260609795487023,-0.016983826739199653,24.095999999998654
-1.6739768233489263,-6.278849045774961,0.06126352508829734,-0.27359233037642966,-1.0267811924885677,-0.016426157835659604,24.099999999998655
-1.675071574210731,-6.282956051426588,0.06126352507254371,-0.27378310052593274,-1.0267216333251632,-0.015887185473975093,24.103999999998653
-1.6761666853977193,-6.287064377661638,0.061263525057140535,-0.27377249296823886,-1.0274414841996768,-0.015365235484085225,24.10799999999865
-1.6772621580806957,-6.291174023455362,0.061263525042413364,-0.27396384851999583,-1.027381412662508,-0.014860887182918928,24.111999999998652
-1.678357993532287,-6.295284987509981,0.061263525027986585,-0.2739538772756719,-1.0281006146468152,-0.014372390592411483,24.115999999998653
-1.6794541915061094,-6.299397269892377,0.0612635250141981,-0.27414510963557087,-1.02804057655098,-0.013900336724478629,24.11999999999865
-1.680550751969919,-6.303510871985014,0.061263525000709106,-0.2741351222691792,-1.028760469767769,-0.013443202130330942,24.12399999999865
-1.6816476742987878,-6.307625794757278,0.06126352498778554,-0.2743260421652256,-1.0287009163641105,-0.013001334960014228,24.12799999999865
-1.6827449570304296,-6.3117420395372035,0.06126352497513074,-0.2743153236556268,-1.029421473598762,-0.012573265563828843,24.13199999999865
-1.683842599220189,-6.31585960605259,0.061263524963091245,-0.27450577122413716,-1.0293617840946048,-0.012159860334859652,24.13599999999865
-1.684940601226707,-6.319978496490185,0.061263524951301815,-0.2744952320347991,-1.0300834347030265,-0.011759660303482855,24.139999999998647
-1.6860389628922277,-6.324098710925581,0.06126352494002508,-0.2746856007255651,-1.0300237829950738,-0.011373045590851177,24.14399999999865
-1.6871376836548717,-6.3282202487703,0.06126352492893915,-0.27467478059645123,-1.0307451393648233,-0.010998423643503081,24.14799999999865
-1.6882367635634736,-6.33234310849396,0.0612635249183778,-0.2748651737045395,-1.0306847224649602,-0.010636487331075353,24.151999999998647
-1.6893362041248898,-6.33646729050161,0.06126352490803672,-0.27485510700354365,-1.0314062813600167,-0.010285997618575878,24.155999999998645
-1.6904360067339916,-6.340592794474959,0.06126352489817469,-0.27504619754738474,-1.0313457053142454,-0.009947488129745045,24.159999999998647
-1.691536172103114,-6.344719622291563,0.061263524888457654,-0.275036487013751,-1.0320682029878576,-0.009619417392829312,24.163999999998648
-1.6926366991879007,-6.348847773954711,0.0612635248792384,-0.27522705537964504,-1.0320076285862285,-0.009302631040804844,24.167999999998646
-1.6937375868990714,-6.352977251617605,0.06126352487017494,-0.27521680020572187,-1.0327312028608588,-0.008995790431595074,24.171999999998643
-1.694838835290334,-6.357108055862901,0.061263524861577656,-0.27540739542562476,-1.032670919787131,-0.008699653496851175,24.175999999998645
-1.6959404458939549,-6.361240189589221,0.06126352485312537,-0.275397906384728,-1.0333959433730795,-0.008412934017441899,24.179999999998646
-1.697042419514061,-6.365373655003653,0.0612635248451297,-0.2755889036683237,-1.0333367638426403,-0.008136439387626544,24.183999999998644
-1.6981447553421072,-6.369508452545929,0.06126352483724899,-0.27557901035478605,-1.034062007295521,-0.007868802130959402,24.18799999999864
-1.6992474523182455,-6.373644581905534,0.06126352482975405,-0.27576947771437155,-1.0340026725070406,-0.007610524001491305,24.191999999998643
-1.7003505097795732,-6.377782042953657,0.06126352482234614,-0.2757592529494782,-1.0347278515547997,-0.007360246266121501,24.195999999998644
-1.7014539277452718,-6.381920836089796,0.0612635248153519,-0.27594972989977273,-1.0346687165142687,-0.007118806499540616,24.199999999998642
-1.7025577073959635,-6.3860609599014,0.061263524808370246,-0.2759400954460917,-1.0353931892875867,-0.006884511255146263,24.20399999999864
